character,line
Mack,I'm sorry.
Simmons,"Well, like you, Radcliffe's not easy to please. He has refined tastes when it comes to human modifications."
Fitz,"Yeah, and he's also a known recluse, which is why I'm hoping these little cybernetic bad boys will pique his interest enough to get him out of his shell. They're a variation of what's inside Deathlok."
Mack,That's a different kind of carrot on a stick.
Simmons,"Innovation's the quickest way to a scientist's heart. If we can get him to appreciate what we do, hopefully, he'll help us with Daisy."
Fitz,"Yeah, and if that doesn't work, you can go and beat him up and drag him out, 'cause all you are is big and strong, hmm?"
Mack,"Okay. Okay, I'll never say another word about the lab coats again. All right, this room is our rendezvous point. If we get Radcliffe..."
Simmons,We bring him back here.
Mack,And if something goes wrong...
Fitz,We meet here.
Mack,Good. 'Cause I'm not ready to lose another teammate today.
May,"Lincoln, what are you doing?"
Lincoln,Alisha and I are friends. She trusts me.
May,Hive can infect you. You can't come.
Lincoln,I won't let him get to me.
May,You think you have a say in that? You think Daisy did?
Coulson,"He's coming. With one caveat. You want in, you wear this. It's lined with nano-thermites."
Lincoln,Nano-what?
Coulson,They're miniscule explosives.
Lincoln,You want me to wear a suicide vest?
Coulson,"It's only if Hive infects you. And, technically, a suicide vest is something you control."
Lincoln,So it's a murder vest.
Coulson,This watch is the trigger.
May,Phil.
Coulson,If Hive gets its hands on him...
Lincoln,"I go kaboom? That'd make you both real happy, wouldn't it? Then you'd get Daisy back, and the three of you can live as one small, messed-up family again?"
Coulson,It's a last resort.
Lincoln,It's insane.
Coulson,"I want your help. I need it. But if Hive sways you, that's it. No one's gonna force you to do anything you don't want to do. That's the whole point. But if you want in the field, then this is a risk you've got to be willing to take."
Simmons,What is it? Do I look weird? I feel a bit weird all dressed up like this.
Fitz,"No. You look nice. That's all. Mack, do you have a visual?"
Mack,Affirmative. I see what you see.
Fitz,Turn on multi-spectral imaging.
Mack,"All right. I don't know what I expected, but... this is not what I expected. Let's just say most of the people in this room are more than what they seem. You two stay alert. I'm not sure what you're walking into."
Coulson,Looks clear from out here. Lincoln?
Lincoln,I'm in position by Alisha's car.
Coulson,You take the stairwell. I'll follow you in.
May,What happens if they show up?
Coulson,We neutralize Hive and extricate Daisy.
