character,line
Mack,I'm not gonna lie. We have some pressing questions.
May,In fields you only theorized could exist. Benson.
Benson,"This is not what I wanted. I'm too old, too fogged up for this."
Mack,"You're our best option. Two of our brightest minds are in deep space. They can't make contact, and until they jump back, we need you on this or innocent people will die."
Benson,Did you say deep space?
Daisy,I feel... Gut punched.
Piper,I'm sorry. I'm worried about Simmons.
Daisy,"She's never let doubt creep in, not even for a second. I think it's... I think it's partially because..."
Piper,'Cause she'd totally lose it if she does.
Daisy,Yeah.
Piper,We found a launch mechanism. Maybe there was an escape pod or something.
Daisy,"I appreciate the bright side. I mean, I hope so. But either way... Either way, it's time to head home. Yeah, head home and regroup."
Piper,"Thank God. I mean, one more week with Davis and we will find a dead body... his."
Davis,"Yes, because one more week with you and I will definitely kill myself."
Daisy,"You guys never wavered. You stayed on when the rest of the crew got off. Thank you. I know this is a lot more than what you guys bargained for. And I think we will all benefit from getting back to, uh, familiar territory. To loved ones. We need them. And they may need us."
Jaco,Didn't know if you'd get through.
Pax,You want to drop the blaster?
Jaco,Safety first.
Snowflake,Where's Tinker?
Jaco,Didn't make it.
Pax,What do you mean didn't make it? What the hell happened?
Jaco,Bad crossing.
Snowflake,You came through something they built here? A native structure?
Jaco,He turned to concrete.
Snowflake,"Well, now he's a butterfly."
Pax,What about Sarge? He's coming soon.
Snowflake,Is his crossing clear?
Jaco,Nope. It's a museum.
Pax,"Okay, a museum. All right, well, let's get there. And blow it straight to hell."
Daisy,"Simmons, what do you got?"
Simmons,I found something inside the Chamber.
Daisy,An engraving? What is it?
Simmons,"It's Aeonian script. Translated, it means “Low Temperature Suspension Chamber.”"
Piper,You learned to read alien?
Simmons,"Of course. What have you been doing over the last year? Underneath that phrase was a word... Naro-Atzia. I've seen it before. It's a planet. Here. It must be where the Chamber was made, and that's where Fitz would go. And he was staring at it, he would've read it and headed there to... to find a way to freeze himself again."
Daisy,"That's deep, deep space."
Simmons,"No, I-I know how he thinks. That's where he'd go, and we have to follow."
Daisy,"Jemma, that's a long shot, even for us. I mean, this is barely a clue."
Piper,It's not much.
Davis,"It's nothing. Sorry, this is..."
Simmons,"No, I'm right. I can feel it in my gut."
Daisy,Going that deep is not smart. It... We have to consider heading home and regrouping before we jump into the juicy center of the Milky Way.
Simmons,"No, we can't let this trail go cold! Davis, you set the coordinates, and let's get ready to..."
Simmons,What?
Davis,"I said no. I'm sorry, but this is crazy. I want to find Fitz as much as anyone."
Simmons,Wrong.
Davis,"We don't even know if we can get back from that deep in space. Piper, back me up."
