character,line
Fitz,Patent pending? You stole this.
Deke,"Could you just Could you give us one sec? I just, uh, was gonna tell you... First of all, S.H.I.E.L.D. stole this from the Remorath, and I doubt that the evil aliens have a good patent lawyer."
Fitz,You've stolen all of this!
Deke,"I use good ideas, okay? I use math. Did I “steal” math?"
Fitz,Is... Is that Framework code?
Deke,"Oh, that No, no, no. That... That... That's harmless. That... That's just a... That's an advanced gaming system."
Fitz,That you're profiting from!
Deke,Profit fuels research. That's what you said. A-And the ShawDrive which now that I say it sounds bad that could be the one way to save our friends.
Simmons,"Fitz. If this works, an agent can jump into the field. Maybe even into the temple itself."
Fitz,All right. Does it work?
Deke,"We've done some tests that have gone well, and most of the mice survive. But... But... with all three of us maybe we can get it working better."
Fitz,"Okay. Fine. Fine, Deke."
Deke,"Okay! Everybody! Hey, listen up. Drop everything. Eyes on me. Now. Whatever Nana and Bobo want, obviously, run it by me first and then help them. Let's treat it like it's launch day, people!"
Daisy,We should be able to see the pyramid soon.
Sarge,This thing's not reading right. That's what happens when you keep jumping through wormholes.
Daisy,So where does one get a space-ghost-killing-sword anyway?
Sarge,"I don't know. Just always had it. I used to not question things thought they were just memories Izel had stolen. Turns out, I know even less than I thought."
Daisy,I'm sorry.
Sarge,Don't be. It's mine to carry.
May,Hold.
Sarge,Shrike-killing bullets. Should've thought of that. Just never been to a planet that was so into guns.
Daisy,She must've infected the resort town nearby. I'm guessing there's no way to save them?
Sarge,They're already dead.
Daisy,I'm pretty sure I killed most of the birds at the tower.
Daisy,And I'm pretty sure I just jinxed us by saying that.
Sarge,Down!
Daisy,So much for the stealth approach.
Sarge,"If she didn't know we were coming, she does now."
May,You didn't use your s...
Sarge,"I'm saving it for her. Too much? I don't know, it kinda felt like overkill. What?"
Daisy,Nothing.
May,"Lighthouse, be advised that we might've just blown our cover."
Simmons,Roger that. Is everyone okay?
May,"Yeah, but things might get messy."
Simmons,"We may have a solve from our end. Hang tight, we're working on it."
Fitz,Best not to get their hopes up. If we can't deliver...
Deke,Sure we can. The ShawDrive... The jump drive is ready to jump.
Fitz,How can you say that? The targeting system's untested.
Simmons,"After that, the charging system's our next priority."
Fitz,Agreed.
Deke,"Yeah, but it mostly works, right?"
Fitz,I don't know how it works. And you can't tell me because you didn't build it.
Simmons,You were getting along so well.
Fitz,"You copied tech that you never understood in the first place, and now we've got bugger-all to show for it!"
Deke,We've got bugger lots. We are close.
Fitz,You said our grandson was a delight.
Simmons,He's a work in progress.
Deke,"Oh, you know what? You are just jealous that I came up with the big solve."
Fitz,Jealous? Of what?! Half your ideas are mine!
Simmons,"Okay, stop it! Both of you. I won't travel down this road again. It's exhausting. And Mack and Yo-Yo need us."
Elena,You got your Di'Allas and everything you wanted. Why don't you let us take the kid and go?
Izel,But we're just getting started. And you've only begun to serve your higher purpose.
Elena,And what's that?
Izel,Ascension.
Mack,"If you wanted to kill us, you would've done it already."
Izel,"True. When the Three arrive, they'll need bodies to inhabit."
Mack,All I hear you talk about is how weak we are. But you want what we have.
Izel,"And I will have it without your weakness. You've seen it with your own eyes our wounds will heal, our bones will mend. You won't be in pain much longer."
Elena,And we won't let you hurt him.
Izel,"It was your hand that shattered his bone. The boy has two legs, so sit down."
Fitz,"I am telling you, if we address the quantum targeting..."
Deke,That's a backup parameter. Why would we waste our time tweaking redundant systems?
Fitz,"Well, you would know all about redundant systems."
Deke,I heard that!
Simmons,"Please, you two..."
Fitz,This whole ridiculous company is a redundancy. You're not a genius. You're a hack. And no B.S. Foundation can hide...
Deke,D.S.F.B.F.F.
Fitz,No B.S. Foundation can hide the fact that you built this company not to advance science but to get rich!
Deke,I built this company because no one liked me!
Simmons,"Deke, he didn't mean..."
Deke,"Yes, he did. I built it because I've never belonged anywhere, because the place that I'm from doesn't even exist anymore and because all of my friends are gone. And the woman that I gave lemons to thinks that I'm a loser, so I went out into the world to try and be what everybody wants me to be, and she still thinks that I'm nothing! And... And my best friend turned out to be a spy, and and my girlfriend turned out to be a psychopath..."
Simmons,Snowflake was not good for you.
Deke,I was talking about Sequoia.
Deke,"I mean, the family that I do have wants nothing to do with me."
Simmons,"Deke, we care about you. We do."
Deke,"You say that and you try to be nice, but you didn't even want me to know that Fitz died."
Simmons,I wanted to spare you the pain.
Deke,But I could've shared that with you. I could've helped. Even my own grandparents think I'm a joke. I survived an apocalyptic hellscape...
Fitz,Deke.
Simmons,"Wait, hang on. Okay, let's not..."
Fitz,Deke.
Simmons,"Deke, you have to..."
Deke,... so what do I have to do to get a little respect around here?
Fitz,"Deke, don't even think about..."
Simmons,"No, no."
Lindsay,He is so cool.
Elena,Deke?
Deke,You're good. Hurry up! Let's go!
Mack,Not without him.
Deke,Flint?!
Flint,Deke?
Mack,It's hard to explain.
Elena,We gotta go.
Deke,"Here, take this. It'll keep her out."
Flint,What about you?
Deke,It's okay. I got problems with wearable tech anyway.
Deke,There's a S.H.I.E.L.D. team incoming. We've gotta clear out and get back to Z1.
Mack,Is that a jump drive on your back?
Deke,"Yes, and I would give it to Flint to get him out of here, but we did tests, and most of the mice did not survive."
Flint,"Uh, guys."
Deke,Go. I'll draw them away.
Elena,You sure?
Deke,"Yes, I got an escape hatch on my back! Go!"
Mack,"Thank you, Agent Shaw."
Deke,"Anytime, Director. Over here, you big dummies! Let's go!"
Deke,"Thanks for the party, guys... but I gotta jump. Unexpected. Lighthouse, Lighthouse, come in!"
Fitz,Deke!
Deke,"I got the tech to Mack and YoYo, but the jump drive isn't working."
Fitz,"Yeah, well, of course it isn't w... I cannot deal with that. It needs time to build up a charge, 20 to 30 minutes at least."
Deke,"Well, I wish you would've told me that!"
Fitz,You jumped away!
Deke,Wearable tech!
May,You saw it. That was Coulson. Even had the same damn twinkle in his eye.
Daisy,Or Sarge finally learned how to land a joke.
Sarge,Izel. She built an army.
May,"Even with the bullets, there are too many of them."
Daisy,Okay. I'll do what I can. I'll make a lot of noise.
May,Wh...
Daisy,What other choice do we have? Just do the damn thing.
Deke,"You know, one good thing is this gave me an idea. What about a game where you kill zombies? I bet nobody's done that."
Simmons,"Yeah, that's an excellent idea."
