character,line
Coulson,Then we're good. You ever had the fried plantains here?
Morse,Tostones? Yeah. Why?
Coulson,"I read about this place down the street where they put crab in 'em. I wouldn't mind trying that. You know, after we save the world."
Morse,Diego texted me. He's gonna be late. He's always late. Said he'd meet us on the other side of the plaza.
Coulson,"This contact of yours, can we trust him?"
Morse,"He's a politician, so, no, but he likes me."
Coulson,And he can get us those architectural plans?
Morse,"Yes, and he'll keep the local cops off of us. Things could get sticky, depending on where we're digging."
Coulson,"Ooh. Hats. Wish I was a hat guy. Some guys can really pull that look off, you know? What? Too small?"
Morse,"You know, for a guy who's about to blow up a chunk of an underground city, you don't seem fazed."
Coulson,You have concerns?
Morse,"Just want to make sure that we're here to destroy that weapon, not recover it."
Coulson,Why would we do that?
Morse,That's what Fury would do.
Coulson,I'm not Fury.
Morse,No. But he did hand you the keys to the kingdom for a reason.
Coulson,"Look around you. Vendors selling their wares, bringing home a modest income. Locals buying fresh vegetables for dinner tonight. Tourists on their one vacation a year."
Morse,Point?
Coulson,"They are the point. They're the reason I'm here, the reason there's a S.H.I.E.L.D. There are 3 million people on this island, and I won't let HYDRA turn them into collateral damage."
Morse,"With all due respect, sir, this kind of op, Fury would have a number."
Coulson,A number?
Morse,Of acceptable losses.
Coulson,"My number is zero. For the record, I hate that phrase. That's why I brought Fitz-Simmons... not just to find the temple but to assess its structural integrity, minimize injury or destruction."
Morse,"Minimize destruction? You really aren't Fury, are you?"
Coulson,"Come on, Bobbi. You ought to know me by now. Rather use a scalpel than a shotgun."
Morse,"Well, it's HYDRA. Might need the shotgun."
Coulson,Why do you think I brought you?
Morse,There's Diego. I'll be right back.
Mack,Okay. I'm gonna go check on the landing gear.
Fitz,"What? No, no, no. Wait, wait, wait. No, no. Wait, wait, wait, wait, wait, wait. Why... why?"
Mack,Because the awkward silence in here is killing me.
Simmons,I'd like to say something.
Fitz,I've been thinking...
Simmons,Please let me go first.
Fitz,No... I don't...
Simmons,There's something I need to...
Fitz,I know I've got...
Simmons,"No, I... I know things have been difficult between us since I got back from being undercover, but I need you to understand that I didn't leave because of what happened to you."
Fitz,"No, no, no, no, Jem... Jemma. Jemma, please, because I've got a whole... It's... it's hard enough to get the words out. I've been thinking, and I'm going to leave the lab so you can be the one who runs the science division."
Simmons,You're quitting?
Fitz,"No. I'm... I'm... I'm going to the garage, on the bus with Mack."
Simmons,But why?
Fitz,"You know why. You're clearly far more ca... cap... capable than I am. At this point, anyway."
Simmons,That's not true. You just need more time to heal and...
Fitz,"I've had time, and I'm... and I'm not better, So you should run the lab... And I can work for you. I just can't work with you. And... I think that's what's best."
Morse,"The fort of San Cristobal... held off the Dutch, the English, the Americans."
Coulson,"But apparently, not the aliens. Looks like your buddy Diego drew those plans."
Morse,He got them from the city archives. They're older than San Juan itself.
Coulson,"According to Skye's satellite spectrometry, there's a vertical shaft under this fort."
Morse,Looks like it's right at the water's edge. Think we'll get a better vantage point from up there.
Morse,"According to the map, the garrison is located underneath that sentry tower. That's the deepest part of the fort."
Coulson,And inaccessible to the public.
Morse,All the better for us.
Coulson,Won't be easy to get equipment down there. Get ahold of Diego... see if he can help us out. We need to stay ahead of HYDRA.
Morse,"Even if HYDRA locates the city, how do you think they plan on unlocking the Obelisk? I mean, nobody can even touch the damn thing."
Coulson,That we know of.
Hunter,"Corner, two men wearing classic HYDRA black, trying desperately hard not to look conspicuous."
Skye,And failing. Where's May?
Hunter,Good question. I'll go check.
Raina,S.H.I.E.L.D. must be quite happy. Your plan of dangling me like bait seemed to work.
Skye,"I thought Whitehall wanted to kill you, not kidnap you. Something must've changed his mind. Maybe he thinks you know something about the Obelisk. How it works."
Raina,Are you saying Whitehall has the Diviner?
Skye,Someone give that girl a new flower dress.
Raina,"Well, that changes things."
Skye,How so?
Raina,They don't want to kill me. They need me.
Skye,Need you for what?
Raina,I can hold the Diviner.
Skye,You mean the thing that turns people to stone... you can touch it?
Raina,You don't believe me.
Skye,"Honestly, everything that we've been through, I don't know what to believe anymore."
Raina,"When you hold it, these symbols appear. There's a pull to them, like a sense of where the Diviner belongs."
Skye,Sounds a little “Harry Potter” to me.
Raian,It's alien technology. The Diviner reads your DNA to determine if you're worthy of its power. You'll understand when you touch it.
Skye,"No, thanks. I'd rather not die just yet."
Raina,"You wouldn't, not according to your father. He believes you're worthy, too."
Skye,"Listen, if you think you're gonna trick me into touching that thing, you're as crazy as he is."
Raina,It's not crazy. It's our destiny. I'm over here! I'm over here!
Hunter,Found May.
May,Get in!
Whitehall,How fortunate. I'll get my best man on it right away.
Triplett,"So, what happened to Agent 33? You guys just left her there?"
Billy Koenig,We had to. HYDRA was closing in. We almost didn't make it out. I wonder if that's weird for May.
Triplett,How do you mean?
Billy Koenig,Someone else having your face like that. It's just creepy.
Sam Koenig,"Hey, Trip, how's the shoulder?"
Triplett,Uh... it's getting better. Thanks.
Billy Koenig,We were talking about Agent 33.
Sam Koenig,"Ooh, with the freaky fried May face."
Billy Koenig,"Yeah, and the scary robot voice."
Sam Koenig,"Oh. Crush, kill, destroy!"
Billy Koenig,“Lost in space?” Tv show? You... Is there something in my teeth?
Triplett,"What? No. No. No, I was, um... I was just wondering, how many of you are there, anyway? Brothers, I mean."
Sam Koenig,Look at him. He fell for it.
Triplett,Yeah.
Billy Koenig,That gets people every time.
Triplett,"Yeah. Yeah, yeah, you... you got me. You got me good."
May,"Yes, the extraction was a success. Skye's with Raina now."
Coulson,How big was the HYDRA contingent?
May,Not big enough. But they sent Agent 33 to take point. You know she still has my face?
Coulson,I heard. Lucky her. Any theories why they came so hard at Raina?
May,Skye has one... Raina claims that she can touch the Obelisk without being harmed. Said that it would lead them to the temple.
Coulson,Do you believe her?
May,Skye does. You were right about Raina opening up to her.
Coulson,Have her stay at it. You can't leave right now. See if Skye can get me any recon on that temple.
May,Copy that.
Coulson,Where'd your friend Diego go?
Morse,He won't go down into the garrison. Turns out he's afraid of the legend.
Coulson,What legend?
Simmons,They call it “La garita del diablo.” The devil's sentry.
Fitz,Delightful.
Simmons,Yeah. The fort was built in the 18th century and helped repel some of our british ancestors when they tried to invade the island. But this particular guard tower was built in 1634 and is well-known as being haunted.
Mack,"Now, that's a deep hole."
Fitz,"And haunted, apparently. Not scared of ghosts, though, are you Mack?"
Mack,I mean... of course not. But w-what was that story?
Simmons,"The story is, several of the guards went missing in the middle of the night from this tower, never to be seen again. They simply vanished. It's all preposterous, really."
Mack,Yeah. About as preposterous as an alien city.
Coulson,How's it coming?
Fitz,"Uh... well, um... You should, um... Why don't you..."
Simmons,"No, it's all right. You go first."
Fitz,"No, no, that's all right."
Simmons,"Fitz, this is your..."
Fitz,"I know, but you..."
Coulson,Someone start talking.
Fitz,"Uh, we are ready to deploy, sir."
Simmons,Would you like me to...
Fitz,"No, no. Um..."
Coulson,How long will it take to survey the tunnel and locate the temple?
Fitz,"Uh, it depends on several factors, like the tec... tec... tect..."
Mack,Don't look at me.
Fitz,"Uh... Uh... The, um... The tec..."
Simmons,Tectonic stress levels?
Fitz,"Tectonic stress levels, yes, and the structural..."
Simmons,"Structural integrity of the tunnels, how damaged they are."
Fitz,And how deep they go.
Coulson,How will you know what the temple looks like?
Mack,"Well, we'll know it when we see it, I guess."
Simmons,We'll be depending entirely on the data the dwarfs send us.
Coulson,What just happened?
Fitz,"Uh, the tablet's still working."
Mack,Looks like they just went out.
Raina,My very own S.H.I.E.L.D. I.D. We match. I'm sorry for trying to run. I just got swept up in the moment.
Skye,You're lucky Coulson's the forgiving type.
Raina,"Actually, I feel very lucky we found each other. Your father's told me so much about you."
Skye,"It's funny, since I've never met him."
Raina,Of course you have. When you were born. Did you know he actually delivered you?
Skye,That's sweet. He also killed a whole bunch of people. He almost killed my friend Trip.
