character,line
Officer,I found the getaway car.
Koenig,"Ohh. I guess you weren't glad to see me. Uh, great work you're doing, gentlemen. Much appreciated. Thank you for your service, gentlemen."
Freddy's contact,Let me go.
Koenig,Ohh. I can't believe I took a bullet for you people.
Daisy,"Hey. Hey, look at me. We're gonna get you to a hospital, but we need some answers first."
Freddy's contact,Who are you? Wh... Where's Freddy?
Koenig,That's what I've been asking.
Coulson,"He's safe, no thanks to you."
Daisy,Why were you meeting him there?
Freddy's contact,I'm a friend of his father's. Just trying to help him get a leg up.
Coulson,Any friend of the Malick's is no friend of ours.
Daisy,What were you really giving him? Was it some sort of exchange? Why is he so important?
Freddy's contact,He's just a kid. Whole life ahead of him.
Daisy,Simmons?
Simmons,I need a knife. Germany six times in the last year. It's now 1931.
Coulson,"What is it, Jemma?"
Simmons,I need some alcohol. 90 proof or better.
Koenig,I like the way this bird sings.
Simmons,"I'm a biochemist, not a bird. I also need some salt, some cork, something made with silver. Let's hope it's not what I fear."
Daisy,"Enoch, are you there?"
Enoch,"I am here, Agent Johnson."
Daisy,Any luck reaching the boys?
Enoch,Negative. These primitive analogue communication devices are quite... primitive. It will take some time.
Daisy,"We may not have much. They should have found a way to contact us by now, unless..."
Enoch,Unless?
Daisy,Unless Malick did something to them.
Enoch,will keep working. There is no puzzle I cannot solve.
Freddy,You really invented this?
Deke,"Yeah, I did. It's... It's just a prototype."
Freddy,And you can talk to someone on it? And it doesn't have to be plugged in? You must be real smart.
Deke,"Well, I don't know if I'd say smart, but... I mean, I guess there's not really another word for it, so, yeah, I guess I am. Tech's kind of my thing."
Freddy,Tech?
Mack,"What's your thing, Freddy?"
Freddy,"I was never too good in school, but I made some friends."
Deke,How'd you lose your dad?
Freddy,Took a walk off a tall building. My family used to have a lot of dough before...
Mack,The market crashed.
Freddy,"Lost everything. After Dad, my mom went a little crazy. Hasn't spoken a word in almost two years."
Mack,I'm sorry.
Freddy,"Yeah, well, you play the cards you're dealt, right? I did what I had to do. I made friends. I mean, what's the harm in giving people what they want, right?"
Deke,No harm at all. That's how I feel.
Freddy,"Yeah. I don't always want to do this. I got dreams. When this job is done, I'll be sitting pretty."
Mack,From a few bottles of booze? You're sure that's all this is?
Freddy,"Well, whatever it is, it's not like it's gonna change the world."
Koenig,She really knows her onions.
Daisy,Hey. You okay?
Elena,I'm fine.
Daisy,You could've stopped that bottle from hitting the ground.
Elena,I didn't see it.
Daisy,My mistake. I thought you did. You were staring straight at it.
Elena,I couldn't move. I froze.
Daisy,Any idea why?
Elena,Maybe that thing inside me... The Shrike... maybe it messed me up.
Simmons,"I know what it is. By heating the compound inside an alcohol-based solution, I was able to produce a decomposition reaction, separating and isolating..."
Koenig,"Whoa, cut... cut... cut to the chase. I'd like to get this package before Christmas."
