character,line
Malachi,"A hunter. As I said previously, you and your friends are out of time."
Enoch,Hmm. The brine really is the best part. Wouldn't you agree?
Fitz,"As far as I can tell, that's where the big fish are playing."
Enoch,The table appears populated with degenerates and outlaws. It shall be an honor to join their ranks.
Fitz,That depends on your poker face.
Enoch,I'm afraid this is the only face I have available.
Enoch,"Hello, fellow brigands. I look forward to playing this game of chance with you."
Fitz,No need to make conversation.
Dealer,Next game. Ante please. First down. Call the bet. Sir. Winner player 3.
Gambler,"That's a gutsy move there, buddy."
Enoch,"Why thank you, agreeable companion."
Dealer,Place your bets.
Daisy,"So, it turns out another ship was supposed to arrive when we did, but it turned around last minute."
Simmons,Where'd it go?
Piper,"Well, it says here, the planet Kitson."
Pryce,Let me see that. Your friend must be a man of perverted desire.
Simmons,Hey.
Daisy,Why would you say that?
Pryce,"Because the planet of Kitson is a nasty place, absent any basic scrap of decency."
Piper,Someone just described Florida.
Pryce,Most are ashamed to utter the word “Kitson” as it sounds like the braying of an animal in heat. There's even a well-known saying... “What happens on the planet of Kitson”...
Daisy,“Stays on Kitson?”
Pryce,No. “Is contagious and burns.”
Dealer,Bets. Player 3 wins again.
Gambler,Mm-mmm. Look at you.
Dealer,Ante up.
Gambler,How ‘bout one for my pal here? Maybe I can get some of that good luck of yours to rub off.
Enoch,I assure you luck has nothing to do with it.
Gambler,Uh-oh.
Dealer,Place your bets.
Gambler,"Whoa, now. Shades is all-in."
Dealer,Bets.
Gambler,"That's a little bit too rich for my blood, compadre."
Enoch,That is quite useful to know.
Dealer,"Sir, your bet."
Fitz,Wait. Hey. Hey. Hey. I don't really think you want to go in on this one.
Enoch,"Not to worry. We are in good standing. And also, I may have found a like-minded friend to join in our adventures."
Fitz,"Oh, he's not our friend."
Enoch,Certainly not with that attitude.
Gambler,"On second thought, maybe I will play this hand."
Dealer,All bets in.
Dealer,Player 4 wins.
Gambler,"Looks like you could've used some of that luck after all, hm?"
Enoch,But you professed the hand as being too rich.
Gambler,Mm-hmm.
Enoch,Was that statement intentionally false?
Gambler,"You bet your ass it was. See, it didn't take long to realize that you are great at cards but dumb as hell at people. Thanks for playing, buddy."
Toad,There it goes again.
Boyle,"It's someone trying to contact the ship. Before anybody realizes what happened, we'll be living like kings on the unsullied shores of Leitner."
Boyle,Who the hell are you?
Daisy,Who the hell are you?
Boyle,"I'm the Controller of this ship, and you're trespassing."
Boyle,"Okay, everybody just suck on some calm."
Simmons,We're looking for this man. He was on this ship.
Boyle,"Oh? What's it worth to, uh... Aah! Aah!"
Daisy,"What are your bones worth to you, ‘cause I'll break every single one of them until you start talking."
