character,line
Virgil,"Well, this one, that you would... you would come."
Coulson,"To save you, Virgil, from those aliens that were attacking?"
Virgil,"No, those... No. The... The Roaches are an anomaly, a glitch in the plan. Don't be crazy. You're not here to save me."
Coulson,"Who, then?"
Virgil,Humanity.
Mack,W-W–
Virgil,"I'm sorry. This is a lot to dump on your plate, but how do you eat an elephant, right? This will make a lot more sense once I show you..."
Coulson,Got to let that guy finish his sentence.
Coulson,Go. Go.
Daisy,Right?
Coulson,"Yes, that was right, and not the only one."
Deke,I've been looking for you.
May,Aah!
Deke,"You know, I didn't want to hurt you, but the idea is starting to grow on me. I deserve better than this."
May,Tell that to the corpses.
Deke,"Damn. I was not prepared for that, I got to admit. You pack a big punch for such a small package. I got to read the fine print next time. I hate wasting the charge on that thing. Honestly, I wasn't trying to hurt you, but you had a lead pipe at the ready, and I can't... Okay. I guess we'll stick with the first impression."
May,"I don't know what you did to these people or why I was dragged here, but..."
Deke,"Save it. The less I know, the better."
Daisy,"So, is there anything you want to fill us in on, Coulson? ‘Cause now's the time."
Coulson,You know what I know.
Daisy,This doesn't have anything to do with the little bargain that you made with the Ghost Rider?
Mack,"Yeah, that thing doesn't ride for free. There has to be some price."
Coulson,Nope. This is all new to me. Sorry. It's... That's just the reality.
Elena,"Well, maybe this isn't reality. Maybe someone put us back in the Framework and this is a simulation."
Daisy,"Please, we have to shut up about that."
Coulson,"My God, if I even think about that, my brain will explode."
Simmons,"Again, let's not just postulate. Let's apply scientific principles and consider the evidence we have."
Mack,"Look, this is magic, okay? Can we all agree there's some magic at play?"
Simmons,Magic is just science we don't understand yet.
Mack,"Ah, please. We just got zapped through space by Stonehenge, and we're trying to rule out the involvement of a flame-headed demon from east L.A.? Science my ass. Now, let me see that gun. Maybe I can try to get it working."
Simmons,"Fitz would agree, but, apparently, he didn't get taken."
Daisy,"No. At least, he wasn't in the room with the monolith. I was the last to go through. I saw it all."
Simmons,"Well, that's some relief. He's safe from this, better off than we are."
Daisy,Yeah. You okay?
Simmons,"Fine. What, do you think he isn't better off? He has to be."
Daisy,"No, that's not what I'm saying."
Simmons,Or that he did something drastic? He wouldn't do that. He was right there with us at the diner.
Daisy,"No, I'm not saying any of that. It's just you guys are constantly torn apart."
Simmons,"Cursed, as he would say. Well, I'm not afraid that he isn't here. I'm thrilled. He's no doubt working this problem, probably trying to get a message to us right now. Better for everyone he isn't here."
Daisy,"Yeah, well, May did get pulled through. I saw it. So we should find her."
Coulson,We should split up.
Mack,"Oh, hell, no."
Elena,"No, no. Yeah, let's not do that."
Mack,We are sticking together 100 percent. Haven't you ever seen an alien movie?
Daisy,"Mack, it's the best way to cover the most ground."
Mack,"Okay, you see, you see, that's exactly what they say before they get picked off one by one, and you know who the first one will be."
Daisy,"It's your call, boss."
Coulson,This has to be the coolest we've ever looked.
Deke,"That ought to keep the Roaches away for a while. Smell drives them nuts, I think. But you kick me again, and I'm gonna leave you to be their dessert. Now, this is gonna hurt like hell, but it's better than the other way we can do it. I don't know where you flushed out of, but in this sector, you can't go 10 feet without a Metric. Hey. Don't move. One inch the wrong way, and you're a vacancy."
Daisy,"Yo-Yo, you want to scout up ahead?"
Elena,All clear for now.
Coulson,Seems like it's just a lot of work just to keep this place afloat.
Simmons,"But it's designed for humans to survive, atmosphere and simulated gravity, and the machinery seemed to be for reclaiming water, I think."
Coulson,"Yeah, it looks man-made."
Simmons,Could possibly be a colony? Moving mankind to the stars? Maybe that's what Virgil meant by “humanity.”
Coulson,"I don't know. That plasma gun wasn't man-made, and I don't think they could've built this place without some outside help. Got some serious miles on it."
Simmons,Decades by the look of it.
Coulson,"Means this program would've had to have been started back in the, what, '80s with Howard Stark? That doesn't feel right."
Mack,Yo-Yo found something.
Daisy,Nothing.
Elena,Nothing alive.
Coulson,Hey.
Elena,"They didn't get to her, did they?"
Coulson,May would've put up a fight. And they left the other bodies here.
Daisy,“Water reclamation.”
Coulson,"You were right, Jemma."
Simmons,I figured it out using magic.
Daisy,I can try and find a layout and track May.
Simmons,It's in English. They're tracking debris fields called “frozen oceans.” They're collecting water from ice in space. This is a colony.
Coulson,Which means unless they all came through a monolith...
Daisy,Then we're close enough to Earth for people to travel here.
Mack,And we can get home.
Simmons,"Yes, but just as important, collecting ice means they have a spacecraft, and if they have a spacecraft, they must have a laser-based rapid-transmission system. If we can find the ship and fly above the debris field..."
Coulson,We can send a message.
Simmons,... we can send a message to Fitz back on Earth.
Daisy,"Okay, okay, so if I can find a layout, find a ship, find May, it's a start. This interface looks similar to... Coulson, do you recognize this language?"
Coulson,No. I don't think humans are running this place after all.
Daisy,Mack? Yo-Yo?
Daisy,Hey. What are you gonna do with our friends?
Kree,"Whatever we want. Experiment. They knew the rule, and they broke it."
Daisy,They're not gonna make it easy for you.
Kree,"No. They'll beg for their lives as you humans always do. I've done 22 rotations, and I have never observed anything else."
Mack,"It's great to get some alone time with you, but I really wish you had run away with your super-speed instead."
Elena,"Yeah, you forget I snap back to where I started. Sometimes it's very useful, but other times, it's super annoying."
Mack,You speak English?
Kree,Of course.
Mack,Let her go. She didn't do anything.
Kree,I said we speak English. That doesn't mean I want to hear it.
Coulson,Okay. New theory.
Simmons,The Kree have been abducting humans to this outpost for years.
Daisy,Running experiments?
Simmons,"Well, their genetic work in creating Inhumans is well-known. Maybe they're doing more of the same."
Daisy,"Yeah, well, I'm not gonna wait around to find out. So..."
Coulson,May.
Deke,"Buddy! Just go with it. I've been looking everywhere for you guys. Man What a mess back there, huh? These poor suckers. Virgil, you know, from R&R? He was trying to scam these guys out of some tokens. This one came running to me begging for help, the poor thing. When I get my hands on that no-good louse, he's gonna have some explaining to do. So where is Virgil, anyway?"
Coulson,He's dead.
Deke,"Good. Good. Got what he deserved, then, didn't he, for trying to drag these poor transfers up from processing into the wet works just to steal their Metrics. So he's just Roach food then, huh?"
Coulson,"Oh, yeah."
Deke,"One more vacancy, right?"
Coulson,That's what I was gonna say.
Deke,"Guys, what did I say about trusting Virgil, huh? We went over this. What did I say?"
Simmons,Don't trust Virgil.
Daisy,Not to trust him.
Deke,"God, you repeated it back to me, and we said back, it was like a pass-and-catch thing. Look, I really appreciate your help with these guys, but I can take them off your hands, and then I'll slip you a few extra tokens for your trouble. Listen, I'll be... I'll be honest with you, man to more than a man. If I can't get these guys back to processing at warp speed, I am gonna be in some pretty hot water. So I know it's not ideal, but... Look, if you... if you come by the gallery for an hour or two, I'll make it worth your while, all right? All good, gang. So, single file."
Mack,Stop! Stop! No! No!
Coulson,You good?
May,Banged up but okay. We in space?
Coulson,That's affirmative.
May,Copy that.
Deke,What the hell happened to Virgil? The Roaches get him?
Coulson,Sorry to say. Was he a friend?
Deke,Acquaintance. He owed me a ton of tokens for this job.
Simmons,Job?
Deke,"All he said was that he wanted to hide some people. That's not unheard of. So I was hired to supply the Metrics and swap them out, but you guys don't even have Metrics, which means that you don't have the tokens to cover Virgil's end, so have fun."
Daisy,"Hey, wait, wait. We need your help. We need to find our friends."
Deke,"Your friends? Your friends attacked a Kreeper. They're as good as gone. Those blues are bred to kill, so you just you make your peace with it."
Coulson,"We'll take our chances. Listen, if you could just help us find them and then get to the spacecraft..."
Deke,"You mean the Trawler? To do what? The only pilot I knew was Virgil, may he rest in peace, apparently. So best of luck to all you guys, but mine's running out."
Coulson,You got a name?
Deke,Deke.
Coulson,"Well, Deke, we just wanted pie, and now we don't know where we are or what's going on, and we finally found someone who does, so you're not walking away."
