character,line
Coulson,Good luck with that.
Mace,Phil... I got a special assignment for you.
Mack,"Wait, wait, wait. So, this woman caused a disturbance in Chen and his people with a touch?"
Fitz,"Yeah, it seems there's something to do with physical contact, but how is she incorporeal?"
Simmons,Maybe a multidimensional event caused it. Like Tobias Ford.
Fitz,"Yeah? Or perhaps a matter-energy phase shift. You know, if the box is utilizing phase shifting..."
Mack,Ma-Maybe she's just a ghost.
Simmons,That's also a theory.
Fitz,"Look, the alloy in the box itself is very rare. It's only made at Momentum Labs in three locations around the world."
Simmons,Or was. All three have been shut down for years.
Fitz,"Yeah, so you've got New York, Pasadena..."
Mack,"Pasadena, California. Hold on. Yeah. The family that checked in to the ER? They live in Pasadena. I'll requisition a Quinjet for us."
Fitz,"Yeah, I'll come, too. Simmons can't."
Simmons,I'm stuck. Assignment for the Director.
Mack,Seriously?
Simmons,"Oh, you know, “a team that trusts is a team that triumphs.”"
Mack,W-What's he got you doing?
Simmons,"Oh, well, that's the best bit. “My expertise is needed here for a tour.”"
Coulson,A what?
Mace,It'll be fun.
Coulson,"It's not my job anymore, Jeffrey. And wouldn't my time be better spent in the field instead of..."
Mace,"Instead of walking some overly pampered U.S. Congress people around your private base? Maybe. You love this stuff. History, SSR trivia, that's where you shine."
Coulson,You're just complimenting me so I'll do this.
Mace,"I'm complimenting you because it's true. Look, you're the expert on all things S.H.I.E.L.D., not me. And we both know why I have this job. But what I don't have is the anonymous, unlimited funding you seemed to have before. To build billion-dollar airplanes? No. Our budget hinges on the U.N. and the Sokovia Accords and on impressing the House Appropriations Committee. I can't do that myself. Please."
Bauer,Hugo.
Hugo,"What happened? God, Lucy, look at you. What did he do?"
Bauer,Hugo...
Hugo,"What? Oh, my God. No. Where are the others?"
Bauer,"Trapped in these cells, like us. Now, I know this is confusing, but I need you to focus."
Hugo,Focus? Look at us. What did he do to us? He has to pay. We have to find him. We could've been in there for hours.
Bauer,"Hugo, we have been in there for years."
Robbie,What do you want?
Daisy,I looked into your kills. Some of them check out.
Robbie,I told you. It's vengeance.
Daisy,"Vengeance. Right. Well, “vengeance” seems to put you on the same track as me. So tell me what you know."
Robbie,"Look, detective, they got what they deserved. End of story."
Daisy,All right. Now I'll tell you what I know. There's a group called the Watchdogs. They're hunting people like us.
Robbie,“Us?”
Daisy,Inhumans.
Robbie,That's not what I am.
Daisy,"Look, I... I know what you're going through. I've been there, and I know that it's hard to understand, but killing people is not..."
Robbie,"You're here to counsel me? You want to save my soul? I'm telling you, girl, I sold mine."
Daisy,To the devil?
Robbie,"He was the only one buying, you know? Look, I'm done talking. You want to throw down again, we could do that. I like my chances. You want to turn me in? Try it. I've got nothing to lose."
Daisy,"You may not, but Gabe might be a little sad to lose his big brother. You're all he's got."
Canelo,"Robbie! Listen, I got to take the truck, drop off a GTO in Palm Desert."
Robbie,Take all the time you need. I'll lock up.
Canelo,Andale. Mañana.
Robbie,"Now, you? You shouldn't have mentioned my brother."
Daisy,Doesn't have to go this way.
Robbie,You're wrong.
Robbie,Come on.
May,Piper. Get the squad ready. Training in 10.
Piper,"Yes, ma'am."
May,“Ma'am?”
