character,line
Radcliffe,"Yes, well clearly, this was an accident. Heartbreaking accident, but I don't believe her intent was..."
Doctor,Look at him.
Radcliffe,Fitz...
Doctor,"Look at him! That's my father lying there, murdered in the home that I bought for him. You're gonna lead me to Jemma Simmons, where it is my intent to put a bullet through her skull."
Elena,"Any changes? Oh, my God."
Piper,He's still alive. You have to believe that.
Elena,"I know. I just feel so useless. Mack needs my help, and I'm here doing nothing."
Piper,You're on a fugitive aircraft whose power's being drained by a machine plugged into an alternate reality. So I-I'm pretty sure you get a pass.
Prince,"Guys, we got company."
Davis,Radar's detecting a Russian Su-27 headed our way.
Piper,Ivanov. We should've stayed cloaked.
Davis,You think?
Elena,We need to defend ourselves. How do we do that?
Prince,"We got antiaircraft guns, but without power, we can't control them."
Davis,"Damn it, man. Those girls better get the hell out of that dream world, or we're all going down with them."
Skye,Hey. We all good?
Triplett,Ready when you are.
Skye,Yeah. We just can't leave without her.
Skye,Simmons. You okay?
Simmons,I was trying to save Fitz.
Skye,Please tell me that's not his blood.
Simmons,"No, it's f-from his father. I I killed him."
Skye,That's... That's okay. Fitz's dad is just an avatar. You didn't kill anyone. You just made some ones and zeroes disappear.
Simmons,But Fitz won't come with us now. We've lost him.
Skye,"No, we haven't. We will figure something out, but first, we have to get back to the real world before AIDA makes us disappear. Okay?"
Simmons,Okay.
Ophelia,Where's Leopold?
Woman,"Well, there's been a situation. The Doctor's father he's been murdered."
Ophelia,What?
Woman,"The details are still coming in, but it appears to have been the work of a S.H.I.E.L.D. terrorist."
Ophelia,Simmons.
Woman,"I'm so sorry, Madame. I know how much Dr. Fitz's father meant to you."
Ophelia,Where is Leopold now?
Woman,"Uh, he's taken a team to hunt down his father's killer."
Ophelia,Send word that I want them to terminate their mission and return to the Triskelion immediately.
Man,We've just received orders from Madame Hydra to abort the mission.
Doctor,Message received.
Man,Instruct Jennings to re-route this plane.
Doctor,Do no such thing. We will return only after my father's murderer has been found. Is that understood?
Man,"Yes, sir. My apologies."
Radcliffe,"The back door exit point's programmed to be in a city park, not some steel mill. What's going on here?"
Doctor,Seems Madame Hydra's a step ahead of you again. She's made a few modifications.
Skye,Thank you for the ride. I guess this means goodbye.
Triplett,"I can come with, if you want. Unless there's something you're not telling me."
Skye,"There's plenty, but you're needed here. Ward can't be the only one leading the fight. And just because Mace is gone doesn't mean The Patriot has to be."
Triplett,What're you saying?
Skye,Maybe it's your turn to suit up. The people could use another Patriot to look up to.
Triplett,"Not gonna lie, I'd look pretty damn fine in that suit."
Skye,"Yeah, you would."
Triplett,Take care of yourself.
Skye,"You, too."
May,Just up ahead.
Skye,Something doesn't feel right.
Simmons,"Nothing about this disgusting world feels right. It's Hell, a digital Hell."
Skye,"Radcliffe said the back door was in a public fountain, not some creepy steel mill."
Simmons,"If only the exit beacon I brought to this world worked, we wouldn't be in this mess."
Skye,"Yeah, well, if we're gonna get out of here, this is our last chance."
Coulson,Found the location.
Skye,This can't be it.
May,"Uh, the coordinates lead right there."
Coulson,Into a pool of molten steel? You think Radcliffe gave us bad info?
Skye,Radcliffe's a prisoner at HYDRA. He's got no reason to lie.
May,Maybe someone else found it and took it.
Skye,The back door is part of the Framework's digital infrastructure. It can't be moved.
Simmons,But it could be concealed. What if Madame Hydra discovered the back door and built this place as a way to prevent people from passing through?
Mack,Wait a minute. What is this back door everyone keeps talking about? I thought we were here to take out Madame Hydra.
May,Let me guess no one told you about the other world.
Mack,The other world? What?
Coulson,So what does this mean for us?
Simmons,That there's no way out. It means AIDA's won.
Woman,"The Zephyr crew were given your orders, Madame. But since then, they've gone dark. I-I can send a team to..."
Ophelia,There's no time for that! Simmons is trying to reach Leopold. She must have found a way out. You may proceed.
May,You seriously believe that there's some magical back door that will transport us to another world?
Simmons,"It's not magic, May. It's science."
May,Then where's your proof?
Skye,We just have to trust Radcliffe. He said when a person passes through the back door...
May,That they wake up on the other side. This is what you really believe?
Coulson,"Admittedly, it doesn't sound great when you say it like that."
Mack,You lied to me.
Skye,Mack...
Mack,"No, don't try to talk your way out of this. You're a damn liar. My daughter looks up to you, and for what? So you can bring me out here on some wild goose chase?"
Simmons,Daisy was only trying to help.
Mack,How? By taking me away from my kid? What the hell is wrong with you two?
Coulson,"Hey, guys, maybe we should start thinking about a Plan B."
May,Glad you've finally come to your senses. We need to get out of here.
Coulson,"Actually, I was thinking we might try to find another way through the back door. I still believe Daisy's right."
Mack,"Wake up! There is no back door, just like she's not Moses about to take you to the Promised Land."
Skye,That's it. What if I quake that thing?
Simmons,And part the Red Sea.
Mack,They did not just go and use the Bible against me.
May,HYDRA! Take cover!
Mack,How the hell'd these guys find us?
Skye,Either it's a trap or the back door's really here. Only one way to find out.
Skye,It worked!
Mack,That can't be real.
Coulson,It's real.
May,It could be a trap.
Coulson,The time for doubting's over. We're going back to our world.
May,"Coulson, wait!"
Skye,"Coulson, get up! Get up!"
Simmons,Coulson's gonna die.
May,Not on my watch. Stay here.
Coulson,This feels oddly familiar.
May,Hang in there. We'll get you patched up.
Coulson,No. It's too late for that. Help me to the edge. It's the only way.
May,Skye!
Skye,On it.
Coulson,"Hey, come with me."
May,How can you be sure it will work?
Coulson,I can't. Guess it's gonna be a leap-of-faith type of thing.
May,It's not that simple for me.
Coulson,"Yes, it is. Just follow my lead."
Coulson,"Come on, May. You can do it. Just jump. Jump."
May,I followed you.
Coulson,I'm amazed you went through. I was a little squirrelly on the other side.
May,It was kind of cute.
Coulson,"May, I'm so sorry. I tried to find you."
May,AIDA.
Coulson,Stinking robots. At least you had a shotgun axe.
Mack,This is unbelievable. You were right. None of this is real.
Skye,"Simmons, you're up!"
Doctor,"Hello, Jemma Simmons. Seems you finally found me."
Simmons,Fitz.
