character,line
Mace,"For about years after World War II, nothing. No one even knew it was here. But then, a couple years back, a brave agent named Billy Koenig gave his life getting me the location. It's taken all that time just to get it operational again."
Coulson,"Got to say, the whole Rebel Alliance aesthetic's really working for me."
Mace,"I'll take that as a compliment. I think? This way, please. The early days were tough. A lot of good agents died for this. Agent Burrows."
Burrows,"Sir, it's bad out there. And, uh... we lost Agent Cook. I'm sorry."
Mace,We honor him by continuing the fight.
Coulson,Who are these people?
Mace,Potentials. Some of them have the Inhuman gene or they had a relative who did.
Simmons,Hydra's hunting them.
Mace,"It's all we can do to find them first, give them shelter, and relocate them somewhere safe. Well, look what the cat dragged in."
Ward,"It's been too long, sir."
Mace,What's happened?
Ward,They got Skye.
Skye,Is this gonna take long?
May,We have a mission. Madame Hydra's office requested you specifically.
Skye,Why me?
Doctor,"The target was spotted via drone yesterday. She's been reaching out to leaders of the Resistance and is planning a major attack. Capture any subversives found on site, but do not underestimate this woman. Lethal force is authorized, if necessary."
Skye,Did you know about this?
Doctor,"And believe me, we will defeat these terrorists, and we will make our society great again."
May,Hail Hydra.
Hope,"He was Inhuman, that man they took? Does that mean he's bad?"
Mack,"I don't know, Sparkplug."
Hope,Do we hate Inhumans?
Mack,"No. They're people, just like you and me."
Hope,"But if they didn't do anything wrong, why are they all being arrested?"
Mack,"Look, you're smarter than most kids your age, and you pick up on things pretty quickly. But I don't want you worrying about this stuff, okay?"
Hope,What would've happened if they'd looked in my bag?
Mack,"Then I would've taken care of it, ‘cause that's my job. Tell you what, how about if we make some popcorn and watch a video?"
Hope,“Chopping Mall?”
Mack,Again with that silly robot movie?
Hope,Don't pretend you don't love it.
Mack,"Okay, okay. But I'm still fast-forwarding through the bad parts."
Ward,I don't know. It all happened so fast.
Mace,"From everything you've told me, Skye's tough as hell. She can handle herself in there."
Simmons,"Before they took her, did she get a location on Radcliffe?"
Ward,"You know, Skye hasn't been herself ever since you showed up. What is it that you're really after?"
Simmons,"You, of all people, the Hydra double agent, are doubting my loyalty. That is rich."
Mace,"But don't forget, you're only here because I trust him, not you."
Simmons,"Fine. You want to question me? When Hydra wiped out the Academy and people were dying, I was there. I fought and took a bullet. I had to claw my way out of a mass grave. How's that for loyalty to S.H.I.E.L.D.?"
Mace,I apologize.
Simmons,"Ogygia? These coordinates, they're east of Bermuda. There shouldn't be anything out there."
Mace,Who is this Radcliffe?
Simmons,He's a scientist.
Ward,Skye said he could take down Hydra. What does that mean?
Simmons,"I can't be sure, but we need to find him as quickly as possible."
Mace,"I'm sorry. With all that's going on, I can't send a team today."
Coulson,Then send us.
Mace,"With all due respect, this is a spy organization and you're a teacher."
Coulson,Seems you need all the help you can get.
Simmons,Skye did risk everything for this.
Ward,"They may have a point, sir. I can pilot and supervise."
Skye,All this because of one subversive? Seems a little extreme.
May,Be quiet. Do your job.
Mack,No! No! No!
Hope,Daddy! Leave him alone! Daddy!
Mack,Let her go!
Hope,"Daddy, help me! Daddy, help me! Daddy! Daddy!"
Mack,She's just a kid! She's just a kid! Let her go!
Mace,The hangar was in total disrepair when we first found it.
Ward,We've had to steal what vehicles we could.
Mace,"Someday, this could really be special. Imagine a fleet of Quinjets launching from here."
Simmons,Imagine that.
Ward,Sir.
Mace,Good luck out there.
Simmons,Thank you.
Coulson,Why didn't you tell them this reality's fake?
Simmons,Keep your voice down.
Coulson,You lied to them.
Simmons,It wasn't a lie. It was an omission. Not everyone is ready for that truth.
Coulson,"Oh, but I am?"
Simmons,"Yes. So far, you're the only one who remembers the way things should be."
Coulson,It's only fragments.
Simmons,Fragments have got you this far.
Ward,We liberated this guy last year.
Coulson,This is a Quinjet?
Simmons,"Yeah. And that fleet Mace described? You commanded it. Except yours were loads nicer, and you wouldn't believe Zephyr One."
Mack,This has to be a mistake. We didn't do anything. We... We shouldn't be here.
May,You're in a lot of trouble.
Mack,"But we're innocent. We keep our heads down, we obey the rules..."
May,People who haven't done anything don't end up here.
Mack,"We don't want to cause any trouble. And Hope, she's just a kid."
May,That doesn't mean she's innocent.
Mack,"Please, I'll do anything."
Ward,"So, this Radcliffe, is he dangerous?"
Simmons,Maybe not physically. But sometimes the greatest threats are the ones right in front of you.
Ward,I'm sorry.
Simmons,Excuse me?
Ward,I should've never left Skye.
Simmons,Oh. I'm sure she'll be okay.
Ward,"Which I keep telling myself, but if anything happens, I'd never forgive myself. I'd die for her."
Simmons,Why don't I give you a minute?
Simmons,Everything all right?
Coulson,It's been years since I've even been on a plane.
Simmons,It's perfectly normal to be nervous.
Coulson,"For the longest time, I just wanted someone to believe me and tell me I wasn't crazy."
Simmons,You are not crazy.
Coulson,I live alone and make my own soap.
Simmons,"I... Uh... It's quaint. Hipster, even."
Coulson,That's not how my ex-wife saw it. Who am I kidding? I'm not remotely qualified to be here.
Simmons,"I know the real Coulson, and I believe in you, even if you don't just now. You're exactly where you're meant to be."
Ward,30 minutes out.
Ophelia,Leopold? What's wrong?
Doctor,"Turns out your new subversive was executed at the Academy. But I suppose you knew that already, didn't you?"
Ophelia,I can explain.
Doctor,"So, she's an Inhuman, then? What else have you been keeping from me?"
Ophelia,This woman is not from here. She crossed over from the other side.
Doctor,I thought that was impossible.
Ophelia,As did I.
Doctor,So this is why you've been so keen on finishing Project Looking Glass.
Ophelia,The people from that world want to destroy what we've built. I was only trying to protect you.
Doctor,You never talk about your time there. Why? Tell me the truth. You owe me that much.
Ophelia,"Over there, the worst thing happened. S.H.I.E.L.D. won the war. Hydra lost. I was their slave. Treated as less than human. When I escaped, I hoped they couldn't follow me, but..."
Doctor,Here they are.
Ophelia,"If I can't return there and defeat my enemies, we'll never be safe. Everything I do is so that you and I can be together."
Ophelia,We'll finish this later. Come.
Skye,I'm Skye. What's your name?
Hope,Hope Mackenzie.
