character,line
Coulson,"Then what? Simmons said it, there's no test. Are we gonna question them? What do we ask? “Are you infected? No? Great. Thanks.” None of this works if they know we know. I need more."
Simmons,Lucio's body had some abnormal readings. Maybe we could start there.
Fitz,That could help us confirm whether Malick's full of it.
Coulson,"Get me proof. If this is real, any one of them could have been turned or all of them. I need a test and then a cure."
Mack,That's a hell of a gamble.
Coulson,"It's our best shot. We keep everyone contained to the base. If anyone's infected, they came for a reason. We monitor them, let them show their hand."
Fitz,"They saved our lives, and now we can't trust the lot of them."
Daisy,S-Sorry. I came when I saw the base was on lockdown. What's up?
Coulson,It's a security precaution while Malick's in custody.
Daisy,Right. Did we get any info on Zombie-Ward?
Coulson,"Not yet, but I'm confident we will."
Daisy,"Good. If we get intel, let me know. I'd like my team to get another shot at him. Um, but, you should know Joey crossed off Lucio. I'm not sure he was ready for that already to be back in the field after it."
Coulson,That's hard. I'll check in on him.
Daisy,Thanks.
Coulson,Get me answers.
Elena,What do you mean? I'm not leave?
Daisy,This is common. It's just a security thing since Malick's here.
Elena,"Security? (in Spanish) More like paranoid. (in English) I want to do something, or I go home."
Lincoln,Have they cracked him yet?
Daisy,"He's cooperating, but we have to be patient. We'll get our chance."
Lincoln,Have you talked to Joey yet?
Daisy,I've tried. I can't find him anywhere.
Lincoln,Time for your pain meds.
May,I don't want that.
Lincoln,"Trust me, in an hour, you will."
May,Those knock me out.
Daisy,"May, he's trying to help you. Just give me a minute with her. Meet me in my room?"
Lincoln,Yeah.
Daisy,"How are you doing, really?"
May,"I'm in a lot of pain, and I hate this hospital gown."
Daisy,Mm. You think?
May,You did good today. You led them well.
Daisy,Does it ever get any easier?
May,Only harder. Why?
Daisy,I think Coulson's having me lie to them about the base lockdown. They can feel it.
May,"Sometimes, that's the job."
Daisy,Doesn't feel right.
May,"If he's withholding, I'm sure it's for the right reasons."
Coulson,"I got to ask, you wanted all of this. What did you think would happen?"
Malick,You don't understand what it's like to be brought up in faith.
Coulson,"We were “C and E” Catholics. Sure, it's no death cult."
Malick,"Then you know we all have our sins. I believed that I could resurrect a god. But instead, I freed the Devil."
Coulson,"Only technically. I mean, all the ancient Satanic creation myths, they were based on him, which you knew."
Malick,"The Devil promises everything and then lets you destroy your own world. I sacrificed my brother to him. Still, he took my daughter. And that image of her body lying on that floor. I failed her. W-What else matters?"
Coulson,What you do next matters.
Malick,Are you trying to sell me on the idea that I can set everything right?
Coulson,"I'm trying to sell you on revenge. I have an image, too, of a body on the floor. Rosalind Price. Love turned to rage in that moment. So I hunted down and murdered Grant Ward. Not to serve any good. Not to serve any belief. I wanted revenge. I wanted to feel him die. That's the sin that gave your Devil new life."
Malick,To come and take everything we love.
Coulson,Let it turn into rage. Tell me how to stop him.
Malick,This god has outlived...
Coulson,I've met gods. Gods bleed.
Malick,I never saw my last rodeo being with S.H.I.E.L.D. What would you like to know?
Coulson,Start with everything.
Joey,No. You can't ask me to do that again.
Lincoln,"Trust me, Joey. We'll figure this out."
Mack,Now I'm just seeing things.
May,"Whatever the hell is going on, the Inhumans are wondering about it. Also, what the hell is going on, Mack?"
Mack,Too damned much.
Simmons,"Subject was 36, male, Colombian. Cause of death, exsanguination due to stab wound."
Fitz,Toxicology and blood work have shown normal levels.
Simmons,"Though the body maintained a temperature of 98 degrees, which is very bizarre."
Fitz,"Simmons will try and make this sound science-y, but for the record, we're about to split open this guy's head."
Simmons,Fitz doesn't approve of voice notes.
Fitz,"Ohh. So, um, you seen any movies lately?"
Simmons,You're asking me to one? What's wrong?
Fitz,I just want an hour without imagining that half our teammates are gonna kill us. Joey offed this guy. Picture the hell Yo-Yo could raise or Daisy.
Simmons,"Lincoln could electrocute us in our sleep. Or any time, really. I see your point."
Fitz,How do we land in these situations?
Simmons,We're S.H.I.E.L.D. agents. Today could be worse.
Fitz,We're in hazmat suits.
Simmons,Yeah. To help our friends.
Fitz,They're lucky to have you.
Simmons,Fitz.
Coulson,Why are you calling me out of an interrogation? And what the hell are you doing out of bed?
May,Fitz-Simmons are on their way. They confirmed Lucio's infection. Malick wasn't lying.
Coulson,I so badly hoped he was.
Mack,"The parasites infest deep in the brain, but the good news is it doesn't seem to cause permanent damage."
May,"But they don't have a test, not yet."
Mack,Surveillance isn't working. They're all over the base. It's a threat.
May,"We need to quarantine them. I don't know how to convince them, but..."
Coulson,Telling them is too dangerous. We have to ice them. I'll explain when they're safe. Anything suspicious on the cameras?
Mack,"Everyone looks suspicious if you stare at them long enough. I mean, Joey's a ghost, arguing with Lincoln. And I think Yo-Yo scoped out every angle of this base."
May,Lincoln tried to pump me full of meds before I talked to Daisy.
Mack,"Yeah, but he is a doctor."
Coulson,What did Daisy say?
May,She felt like you were lying to her.
Coulson,What game are we playing?
May,I think we're about to find out.
Fitz,Somebody sabotaged the power. Good luck escaping. Perimeter security is on the emergency generator.
Simmons,Fitz.
Fitz,But the security cameras aren't. Is that Malick's room?
Coulson,Are you all right? What happened? You okay?
Simmons,Malick's door was open. He was already dead.
Fitz,A bloody grenade went off right in front of us.
Coulson,Covering up the cause of death. Can you walk?
Fitz,Yeah.
Coulson,Okay. Come with me.
Simmons,Okay.
Coulson,"Mack and May are gathering teams to quarantine the Inhumans. Get yourselves patched up, and find a place to lay low for a while."
Lincoln,What happened? Are you okay?
Simmons,We're fine.
Fitz,She said she's fine.
Lincoln,I'm trying to help.
Daisy,What was that blast?
Coulson,Go into the common area. I'll brief everyone there in a few moments.
Lincoln,Are we in danger? What the hell?
Coulson,Go into the common area. That's an order.
Daisy,You've kept us in the dark all day.
Coulson,"There's a situation, Daisy. I need you to get your team to cooperate."
Elena,Were we attacked?
Mack,Everything will be all right. I just need you to stay right where you are.
Coulson,"May, be cool. Where's Joey?"
Dasiy,"I don't know. Coulson, you need to level with me right now."
Coulson,We need to get you checked out. Hive can sway Inhumans. Your team may have been exposed in the rescue.
Lincoln,"Wait. Sway, like mind control?"
Coulson,"One of you killed Malick. I'm trying to keep everyone safe, including you. Where's Joey?"
Daisy,My team wouldn't do that.
Coulson,They wouldn't have a choice. It's like an infection.
Mack,"I swear that's what I'm doing, Yo-Yo."
