character,line
Nadeer,"It was only a matter of time before this happened. We can no longer pretend like the Inhuman threat doesn't exist. Each and every one of them is a lethal weapon, and now those weapons are aimed directly at us. Make no mistake. This is an act of war. Unless we take a stand and fight back now while we can, we will be complicit in our own extinction."
Coulson,"She may as well start handing out the pitchforks and torches. Four cities blacked out in five hours. London, Los Angeles, Moscow, and Miami. You know what they have in common?"
Mack,"Yeah, we relocated Inhumans to all of them, but do you think this is for real? They're organizing an uprising?"
Coulson,"Doesn't look good, but it also doesn't feel right."
Fitz,"Whoever it is, we'll flush them out when we turn Miami back on. They're definitely using EMP devices. The blackout zone encompasses the same amount of area in all four cities. Now, the effect is randomly dispersed, making it difficult to pinpoint the source, but I have everything I need right here to locate it, to disable it, and trace..."
Coulson,Trace it back to whoever's responsible.
Fitz,Exactly. So it should be quick and easy.
Mack,It better be. It's getting bad out there.
Man,Whoa! Ooh!
Robbie,Every other vehicle's dead.
Daisy,"Phone's dead, too. We're lucky this car's pre-1980, no electronics. The Inhumans would never do this."
Robbie,Isn't that what you are? It only takes one to start a revolution.
Daisy,Calm down before you go all Carrot Top again.
Robbie,Stress has nothing to do with it.
Daisy,What exactly is “it?” Because I still don't buy the whole “sold my soul” story.
Robbie,"Well, I don't give a damn what you buy. I'm the one stuck with it."
Daisy,So you want to get rid of it.
Robbie,"I thought that if I settled the score, took down the gangbangers that put Gabe in a wheelchair, it would go away. Didn't happen. So I started settling other people's scores."
Daisy,The X's on the mural.
Robbie,"That didn't work, either. I figured if I settled my uncle's score..."
Daisy,Your uncle? Don't think he was the victim in that situation.
Robbie,He always said the guy he beat up was the real criminal.
Daisy,So you think that if you right whatever wrong your uncle was trying to fix that you can get rid of... it.
Robbie,Or else I have to ride with it forever.
Daisy,I wouldn't touch it if I were you. Owner's a bit of a hothead.
Robbie,"Hey, hands off."
Daisy,She runs a little hot.
Daisy,Was... Was that “it?”
Robbie,No. That was me. You good?
Gabe,Still standing. You?
Robbie,Sunshine and rainbows.
Daisy,You must be Gabe.
Robbie,"Gabe, this is Daisy. Come on. Let's get you home before it gets dark."
Elena,"I think we should stay here. Sammy wouldn't want you going outside, and the power will be back on soon."
Maria,I'm not waiting.
Briggs,Everybody get back! Stay calm and no one will get hurt.
Man,"Take it, and I'll be on my way. Just... I'll be on m..."
Briggs,We're not here for your money. We're here for the Inhuman.
Radcliffe,"The framework could create a nice pastoral scene to help her relax, but who knows what her brain will make of it now. Could end up being land of the dinosaurs. So we're just gonna use it for feedback."
Simmons,Perfect.
Radcliffe,"You know, it's a myth that we only use 10% of our brains. However, it is true that it's only a few neurons that make all the noise. The rest keep quiet. Look at this here."
Simmons,"The reticular activating system, primarily involved in the sleep/wake transition. Extremely hyperactive."
