character,line
Mace,"Oh, I don't deny that you've done a lot of good in the past, but a true hero doesn't protect a brutal killer."
Coulson,"What are you talking about? Yesterday, your fiery friend killed a prisoner named Santino Noguera. Was the man a murderer with three strikes? Yes. But the legal system sentenced him to prison, not to death. Listen, Phil, I understand your desire to protect Daisy Johnson. She's a former S.H.I.E.L.D. agent. But this other guy is a problem. The world has its eyes on S.H.I.E.L.D., and we can't afford to be in business with a murderer. Now, where is he?"
Daisy,"Don't worry. You're safe. Even if we detach, it has thrusters that..."
Gabe,I understand the science. I'm not worried we're gonna fall. Worried about what you're not telling me. Why are we hiding in here?
Daisy,"It's because of me. I used to be an agent of S.H.I.E.L.D., but I left, and now the Director's hunting me down."
Gabe,"Why do Robbie and I have to hide? Aren't you a S.H.I.E.L.D. agent, too?"
Daisy,"Yes, he is, but..."
Robbie,"Stop. I appreciate what you're trying to do here, but... I can't lie to him anymore. You deserve the truth. All of it."
Gabe,Uncle Eli know you're borrowing his car?
Robbie,"Why aren't you in bed, boy?"
Gabe,"Bed's for people who aren't taking honors classes, who don't have soccer practice, who don't want to go to college. So why aren't you in bed?"
Robbie,Business opportunity.
Gabe,You're racing again?
Robbie,What can I say? This cholo's like an ATM. I won a grand off him last week. Now he wants a rematch.
Gabe,Is that guy with the Fifth Street? There's a reason they call them the Locos.
Robbie,"Naw, he ain't like that. He just likes to race. You want to come?"
Gabe,"No, I can't. Got to finish a lab report for science."
Robbie,"“All work, no play...”"
Gabe,Gets me into Stanford or Berkeley.
Robbie,"Yeah, I know. But will it make you happy? I mean, look at Tío. He's got all those degrees, bought this sweet car, never has time to enjoy it. All he does is work. You want to be like him? Come on. Live a little. I'll help you with your homework when we get back."
Gabe,Okay. But you are not helping me with my homework. Need to get an “A.”
Fitz,"So, what is different now? Why does Lucy Bauer think that she can succeed this time?"
May,She has the book.
Fitz,"Yeah, but she had it back then, too. Didn't stop her from getting ghost-toasted. There must be something... something new."
May,Did you get my inventory from Momentum Labs?
Fitz,"Yep. I'm looking at it just now. It seems like they took everything crucial, apart from the main... Hey. Hey! What the hell?!"
Agent,Director's orders. Here is clear.
Fitz,"Oh. Oh, I'm sorry. Well, in that case, you should check under the microscope and in the fridge, ‘cause those Inhumans can be tricky bastards. Yeah, you can tell the Director this is just one giant snark hunt. That's British for “a bloody waste of time.”"
May,Feel better?
Fitz,"Nope. Not in the least. 'Cause I don't like the way they're hunting down Daisy like an animal. I don't trust the new Director, and if Simmons doesn't call me back soon, I swear, I'm gonna..."
May,"You worried about her safety, or are you two going through something?"
Fitz,"Not sure. Maybe both. Power. Yeah. It's power. Momentum couldn't produce enough energy at their lab, so she needs a place with more power. I start looking into it."
Gabe,Are you still beating yourself up about that night?
Daisy,What night?
Gabe,He blames himself that I'm in the chair.
Robbie,'Cause it's my fault.
Gabe,It was bad luck.
Robbie,There's no such thing as luck. There's decisions and consequences. And I made a whole lot of bad decisions that night. Like bringing you along.
Gabe,"Hey, so how fast are we gonna go in this race?"
Robbie,"First of all, we aren't racing, all right? I am. You're gonna watch. Secondly, it's not about fast. It's about torque. Quarter mile, 0 to 60, max acceleration. What?"
Gabe,How come you didn't go back and finish school?
Robbie,You know why.
Gabe,"That was then. We're doing okay now. I mean, if you went back, maybe you could be an engineer like Tío."
Robbie,"Gabe, I love what I do, man. I'm good at it. Besides, I'd rather be working on cars than getting worn down in an office."
Gabe,You noticed that Tío's been acting different lately?
Robbie,"Yeah. It's this project he's working on. Says his boss is out of control, like he's gone power mad or something. See, that's another reason I like what I do. Only power I got to worry about is horsepower. Ah, come on. iAndale, viejo! We got some money to make."
Robbie,Fifth Street! Just stay down! We'll get out of this!
Gabe,"I couldn't move, couldn't feel my legs. I was just lying there. And I saw you."
Gabe,Robbie? Robbie?! No! No!
Gabe,I was sure you were dead.
Robbie,'Cause I was dead.
Fitz,"Oh, hey, uh, Coulson?"
Mack,"Uh, he's still escorting the Director around."
Fitz,I need access to some redacted SSR files.
Mack,"Well, I can't help you. Doesn't Simmons have clearance?"
Fitz,"Yeah, probably, except she's not answering her phone, and no one seems to know where she is. Uh, May's found some equipment at Momentum Lab which was originally manufactured by a company called Isodyne."
Mack,Never heard of it.
Fitz,"Right. Well, that makes two of us. But May has, so might point us in the direction of Lucy Bauer. Oh, uh, the... Director hasn't found you-know-who and you-know-who?"
Mack,I don't know what you're talking about.
Fitz,Right. Me neither.
Gabe,"Come on, man, you're crazy."
Robbie,Am I? What do you remember about the Fifth Street attack?
Gabe,You mean after I thought you were dead? I guess... it was the good Samaritan. I heard his motorcycle pull up.
Gabe,"Help! Please, sir! Please help me!"
Gabe,"Next thing I know, he... pulled me to safety."
Daisy,Who was this guy?
Gabe,"Don't know. Never saw him. Just some good Samaritan. He stopped, saved us, and moved on. I remember he went over to you. He bent down to check on you. And then you moved. That's when I knew you were alive."
Robbie,"Yeah. That's not what happened. Well, the first part is like you said. The fire, the chase, the shooting. But what I remember most is feeling like I screwed up... that because of me, you were going to die. We both were."
Gabe,We didn't. We survived.
Robbie,"Now, this is the part I never told you, the thing I tried to hide. When I was thrown from the car... I begged God, I begged the universe, I begged anyone who would listen, that you be spared. I swore that I'd give anything to save you."
Daisy,Don't stop there. Then what?
Robbie,"Then I hit the street... and I died. And there's nothing. It's just darkness. Then I heard a voice. It was asking me if I wanted a second chance, did I want to punish those who hurt my brother, did I want to avenge my own death. I answered, “Yes. More than anything, yes.” And I was alive again. And you're right. There was someone there when I came to. But it wasn't a good Samaritan. It was the Devil. And whatever was inside him, he passed it into me."
Gabe,Ghost Rider.
Robbie,That's the deal I made. I swore to go after those who spilled innocent blood. And then I was reborn.
Gabe,You killed all those Locos.
Robbie,No. No. That wasn't me. The thing inside me. It craves vengeance. Those gangsters got what they deserved for what they did to you.
Gabe,"Did to me? I'm fine. You ever hear me complain? So I can't walk anymore. I didn't ask for that, but I'm fine with it. Don't you put their blood on me."
Mace,"Oh, she's a real beauty, Phil. '69 Charger, BDS blower, am I right?"
Coulson,"Yes, you are."
Mace,Yep. I collected Hot Wheels as a kid.
