character,line
Daisy,"Yeah, I-I mean, that's what I'm worried about. The butterfly effect. Just us being here, walking down the street, we could've already changed the course of events."
Deke,"Yeah, the butterfly effect is just one aspect of the multiverse branch theory. Personally, I subscribe to the Time-Stream idea."
Daisy,Let me guess. That's the one that lets you do whatever you want.
Deke,"Okay. Imagine time as a stream, right? And we were sticks that were thrown into it. The water, it... it moves us... it moves around us."
Coulson,But it ends up in the same place.
Deke,"Right. Now, too many sticks thrown in and that will create what's called a dam, and... and that'll change the direction of the water forever, and that's bad. So as long as we can avoid that, we should be able to splash around a little bit and we're all good."
Mack,"Okay, I know where this is going... Agent Shaw, you will not be filing any patents. Is that understood?"
Deke,"I will tread ever so lightly, Director."
Coulson,First time in the big city.
Mack,"Ripples, not waves."
Deke,I printed these out before we left.
Mack,Is this a joke?
Deke,I didn't know what our cover was.
Daisy,A child could've done better.
Coulson,You get these out of a cereal box?
Deke,I wanted to keep our options open!
Officer,"Whoa, whoa, whoa. Hold up."
Coulson,Royal Canadian Mounted Police. We were asked to assist.
Officer,Mounties? Why'd they call you in?
Mack,"Tell me, uh, did you find some bodies without faces? Happens all the time in Canada."
Daisy,"Yeah, don't worry. We can handle it, so..."
Officer,What's a gal like you doing trying to be a Mountie? Can't you find a husband?
Daisy,"Okay. Yeah, I mean, I wish that I could hold on to a husband. But for some reason, they just end up with broken ribs whenever they give me lip. Now move, or a gal like me will knock out a guy like you in front of people like them."
Officer,"Sorry, ma'am."
Mack,Turns out “erased” is a pretty accurate description after all.
Coulson,Not for this guy. What's different about him?
Deke,It's whiskey. Pfft. Illegal. I knew you guys were messing with me.
Daisy,No. I think he was a bootlegger.
Coulson,Interesting. Swordfish.
Mack,You got something?
Coulson,"Huh. I can't believe I know this. First year at the Academy, history course... right around when the SSR became S.H.I.E.L.D., there was a safe-house near here. It was an old speakeasy, and the password to get in was “swordfish”."
Deke,Maybe it's a coincidence.
Mack,"No. This is why he's here. You two work on the erased. Coulson and I will look into swordfish. Now, remember. Ripples, not waves."
Deke,I'm starting to feel very targeted.
Daisy,Where's that thing supposed to go?
Deke,"Anywhere, really."
Daisy,O... kay.
Simmons,Okay...
Elena,Are you sure we can trust him with her?
Simmons,Enoch? Of course.
Elena,"I've heard he's a decent guy, but... he isn't a guy. And it's his kind that's after us."
Simmons,I'm only alive because of him.
Elena,"So, he's fixing her up, huh?"
Simmons,"Repairing damaged tissue. All being well, she should be up and around in a week or two. As for you... The Shrike material has dissolved into your vascular system. Your body appears to be breaking it down."
Elena,"Okay. Good, right? So I'm clear to go outside, then?"
Simmons,"Just one more thing. They're more advanced than the one Fitz made for Coulson, precisely calibrated to your Inhuman ability."
Elena,"Thank you, but no."
Simmons,"Ours is a world of Inhumans and LMDs, but we are a long way from home. A woman with mechanical arms would draw too much attention. They'll feel much more real..."
Elena,It's not that. It's... I don't want to pretend like this didn't happen. This is who I am. I'm not ashamed of it.
Simmons,And you shouldn't be. But when was the last time you actually felt something? With your fingertips? Take your time. Let me know.
Mack,Where are we going exactly?
Coulson,Not sure. It's supposed to be under an old post office. Down some stairs.
Mack,"Well, I hope they're serving."
Coulson,"The password was only spread through word of mouth. And it appeared in a Marx Brothers movie, “Horse Feathers”. But that's not for a year. They probably hung out here."
Mack,I must've missed that one.
Freddy,Password.
Coulson,"Swordfish. Pretty cool, right?"
Freddy,"Welcome, gentlemen."
Mack,We know who we're looking for?
Coulson,"Apparently, there was an SSR asset who kept the peace and was always behind the bar, went by “Gemini”. Don't know his real name."
Mack,"Come on, I'll buy you a drink. Can you drink?"
Coulson,Only one way to find out.
Tillman,Never seen you two before.
Mack,Never felt compelled to drop in. But there's been an incident involving a man that might've worked here.
Coulson,We were hoping to talk to the man in charge. Gemini. Is he around?
Tillman,"Gemini? Yeah, yeah. Sure thing. You want to talk to the twins... go ahead."
Daisy,Deke. Can that go any faster?
Deke,"Well, it's sampling his DNA and simulating missing bone structures. But how fast would you like it to go?"
Daisy,Looks like more cops.
Captain Dole,It is unfortunate the bodies were discovered so quickly. We must maintain our cover for tonight.
Daisy,I'll try and stall.
Captain Dole,Silent precision is absolutely necessary... Quake. She's here.
Officer,Impossible.
Captain Dole,Obviously not. S.H.I.E.L.D. has managed to follow us here.
Officer,Orders?
Captain Dole,"I will play the part of police captain. You isolate and eliminate all members of S.H.I.E.L.D. And, Abel... remember to smile."
Officer,We have not met.
Daisy,"Inspector Johnson, RCMP. Your scene is a part of a case I'm working on."
Officer,There's a suspicious truck out back. Care to inspect it with me?
Daisy,Of course.
Officer,"If you wish to live, do not come in. There may be screaming."
Deke,"Hey, nothing to... see here but era-appropriate police work. Oh, it's you. It's a trusted officer of the law..."
Officer,As I have always been.
Daisy,Is this the truck?
Officer,How many agents are here?
Deke,Enough.
Deke,Chronicoms! Look out!
Deke,There's another one inside.
Daisy,Can you get that truck running?
Deke,Basic combustion engine. I can do that.
Daisy,"Yes, yes. I'm very proud."
Coulson,We're not here to cause trouble.
Tillman,You come nosing around here the same day Jimmy Bottles goes missing? What'd you do to him?
Mack,"We didn't kill him, but somebody did."
Tillman,Tell it to Sweeney...
Coulson,It's the truth. We didn't kill Jimmy Bottles. We need your help finding the ones who did.
Tillman,"You know, it's funny, ‘cause no one's gonna ever find you two. You're dead."
Coulson,You're right. Interesting...
Mack,Wait. What're you doing?
Coulson,"I'm testing a theory, Director."
Mack,Coulson!
Coulson,I'm already dead.
Mack,"Well, hell, I'm not!"
Tillman,Step back. I'll shoot...
Coulson,Maybe this LMD thing has some perks after all.
Mack,"You're crazy, you know that?"
Coulson,Let's start over. We were hoping to talk to the man in charge.
Koenig,"You chuckle heads get blood on my floor, you best be prepared to get down and add some of your own."
Mack,Koenig?
Koenig,Ernest Hazard Koenig. I see my reputation precedes me.
Coulson,I'm Coulson. This is Mack. Tell your goons we come in peace.
Koenig,"Oh! You hear that, you bunch of candy canes? They came in peace. Isn't that a load off?"
Simmons,How are your arms feeling?
Elena,Strange. But better. Thank you. How about you?
Simmons,"Fitz said he'd try to send me a message, but I'm not entirely sure how to find it."
Elena,You must be worried about him.
Simmons,He's safe. But I do miss him.
Elena,"Well, it's not exactly your first go at being separated by space and time."
Simmons,"Practice makes perfect, I suppose."
Elena,Are you gonna try to reach out to him?
Simmons,"Never. We have to assume the Chronicoms are listening. It's more important to keep a low profile. You stole a truck?! That is the opposite of “low profile”, Deke."
Deke,Why me? There's two of us.
Daisy,"Yeah, we didn't exactly have a choice."
Elena,You killed a cop?
Simmons,A Chronicom. Motor functions are coming back online. Tie him up. Let's get some answers.
Koenig,"You come into my place, busting up my guys..."
Coulson,They drew on us.
Koenig,I don't want another interruption out of you... you or your shadow.
Mack,Say what?
Coulson,"Okay, okay, let's keep things civil. I associate the Koenig name with a little more decency."
Koenig,I'm a businessman. I'm a man of the people.
Coulson,I guess we'll have to take your word on that.
Koenig,Take Freddy's. That kid was out on the street. Now he's earning a wage. I even let him sleep here. At a... discounted rate.
Mack,"If you're such an upstanding citizen, why was your man bribing someone with a crate of booze from your illegal bar?"
Koenig,"Yeah, a bar that you two just happened to walk into looking for a drink. Who the hell are you that you find my juice joint?"
Mack,Imports and exports. Where do you think your supply comes from?
Koenig,I get mine from upstate.
Coulson,Where does upstate get it?
Mack,Your guy wasn't the only one killed last night.
Koenig,"You lost a man, too?"
Coulson,There's a new gang in town. Ruthless killers.
Mack,All we want is to take them out and keep things the way they are.
Koenig,"Okay, look. I'm supplying a party tonight. And we pay the coppers to look the other way. Keep the peace."
Mack,What kind of party?
Koenig,Some political thing. The Governor's in from Albany. We can't have him getting pinched for a couple of martinis.
Coulson,The Governor of New York. Isn't that Franklin Delano Roosevelt?
Koenig,"Yeah, last I checked. Kid, quit futzing around!"
Freddy,"Sorry, Mr. Koenig..."
Koenig,Every bottle you break comes out of your discount.
Mack,FDR?
Coulson,"He's elected president next year. Then, a few years later, he forms the SSR."
Mack,Which becomes S.H.I.E.L.D.
Coulson,"With the Chronicoms running security, they'll be the only ones armed."
Mack,It's easy to assassinate the president when he isn't president yet.
Waiter,"The drinks don't pour themselves. Get a wiggle on, you lazy..."
Mack,"You lazy what? Go on, finish it."
Waiter,I'm sorry.
Mack,"Ripples, not waves. Ripples, not waves. A butterfly or a stick... I'm about to strangle the next 1930s moron I come across."
Deke,"Two of your finest Zimas, please."
Daisy,We came as fast as we could.
Coulson,You recognize any of them?
Daisy,"No, but there was at least one other cop we never ID'd. Maybe more."
Mack,"Well, they've seen us plenty. If they're Chronicoms, they're waiting for FDR."
Coulson,"And when he gets here, there'll be a whole New Deal. Am I right? Dad jokes. It's a glitch. Sorry."
Mack,"Daisy, you and Coulson post up by the door. We'll wait here. When FDR shows, get close and keep him safe."
Coulson,"Copy that, Director."
Daisy,How is he?
Mack,"He shrugged off a bullet. Other than that, he's pretty much himself. But you knew him better than I did."
Daisy,You look good.
Enoch,"He will reveal nothing. As a Hunter, he is programmed to withstand any form of interrogation."
Elena,"Well, I'm ready to see what my arms can do. Maybe I'll work him over anyways."
Simmons,I have a better tactic.
Chronicom,The rumors are true. You've chosen humans over your own kind.
Enoch,You didn't choose anything. You were reassigned.
Simmons,"I've set this server to continuously generate junk data. In the end, a Chronicom is nothing but hardware and software."
Enoch,Rude.
Simmons,With limited bandwidth.
Enoch,You're going to overwhelm his system.
Simmons,"I saw it with Coulson. If he's unable to control himself, he may randomly spit"
Elena,Is that his data port?
Simmons,No. What are the Chronicoms planning?
Daisy,I'm sorry.
Coulson,For what?
Daisy,"You didn't want to be brought back. And I knew that. But then I-I saw you, and then I couldn't help myself. So I pushed the button. I'm sorry."
Coulson,"It's pretty weird that there's a button, right?"
Daisy,Yeah.
Coulson,It's all surreal. I have data in my head telling me that I died. And that I left you a letter. But I wasn't there. It's a lot. Must've been a lot for you.
Daisy,"Yeah, well, not to give you a big head, but it was, um, a very nice letter."
Coulson,That's a relief.
Daisy,Maybe I'll let you read it sometime.
Coulson,I would like that.
MC,"Ladies and gentlemen, please welcome Governor Franklin Roosevelt."
Daisy,How did he get in here?
Coulson,Do you see that? He's walking! Polio put him in a wheelchair. He wore leg braces to hide it. Do you have any idea how hard that must be?
Daisy,"It is a baller move. But, I mean, he is at an illegal party with dirty cops."
Coulson,"No, it's only illegal for now. He campaigns on overturning Prohibition and helps end it in December of ‘33."
Daisy,Careful. Your fanboy's showing. Thank you.
Roosevelt,"Well, the band is far more entertaining, but I promise to do my best."
Mack,It's really him.
Roosevelt,"Uh, I want to thank you all..."
Freddy,The Governor?
Roosevelt,... for coming out tonight...
Freddy,What's the big deal?
Roosevelt,... and making me feel so very...
Mack,"He created the FEPC, for one, taking on discrimination in the workplace. He was way ahead of his time."
Roosevelt,... was unable to accompany me.
Mack,"Or will be. Uh, someday."
Deke,"So, anyway, Freddy, how'd you fall into this shifty line of work?"
Freddy,"Well, after my dad kicked the bucket, I was hustling work in the streets. Mr. Koenig offered me some."
Deke,"I lost my dad, too. You do what you gotta do."
Chronicom,Unknown variable. Unknown location. Unknown. Acquire target...
Elena,This is taking too much time.
Chronicom,"Time. You will never comprehend its true nature. Our anthropologists have studied Earth for thousands of years. To speak in metaphor, we know the exact thread to pull at the exact moment to unravel S.H.I.E.L.D... forever."
Simmons,We'll see.
Chronicom,Head right... Eyes up... Res... Resist...
Enoch,"If you push too hard, his system could shut down permanently."
Simmons,How are you going to hit FDR?
Coulson,"Mmm. Interesting. This LMD thing might not be all bad. We're together. At a party with FDR. I look good, you look great, and for the first time, we're both superheroes."
Daisy,It's not right.
Coulson,"Well, I mean, it's not normal, but..."
Daisy,"No, I mean this. He's exposed. If... If the cops are Chronicoms, what are they waiting for?"
Coulson,Maybe exposure is the problem. They don't want to show themselves in front of all these people.
Chronicom,Hold position... Pull... Pull... Pull the th... Pull the thread...
Daisy,He's leaving? Where's he going?
Coulson,The service entrance. That must be how he came in. He needed somewhere close to stash his wheelchair.
Daisy,They're gonna hit him as soon as he's out of sight.
Chronicom,Sta-Stand... Stand by... Target FR...
Enoch,"If he overloads completely, he will be of no use to us."
Chronicom,FD-FD... Target FRD... FDR... FDR... FDR... Target FDR...
Elena,"Simmons, stop it!"
Simmons,I can't. He's doing it to himself.
Chronicom,FDR... FDR... F-F-R-F-FDR... Target...
Coulson,Look out! I'm sorry. Governor Roosevelt.
Roosevelt,"Have a little too much tipple, my friend?"
Daisy,"Uh, forgive us. He's a big fan."
Roosevelt,"Oh, hm. A little help, son?"
Coulson,"Yes, sir."
Roosevelt,"It'll be our little secret, then."
Coulson,"Yes, sir."
Mack,Where are the Chronicoms?
Coulson,We're missing something here.
Freddy,Do you need a drink?
Freddy's contact,"No. Freddy, I'm your contact."
Freddy,I thought you weren't going to show.
Chronicom,Target FDR... Target FR-FDR-F-F-F-F-Freddy... Freddy... F-Freddy... Freddy... Freddy... Freddy... Freddy... Freddy... F-Fred-Freddy... Freddy... Freddy... Freddy... Freddy... F...
Elena,Who's Freddy?
Freddy's contact,We need somewhere quiet to talk. Follow me.
Captain Dole,"Wait for the hand-off, then pull the thread."
Simmons,"Mack, do you copy? It's not Roosevelt! The Chronicoms are after someone else, named Freddy."
Deke,Freddy?
Freddy's contact,"Your father and I worked together. He was very powerful, until he took the coward's way out."
Freddy,I was there. Why did you want to see me?
Freddy's contact,"I have a job for you. A second chance, you could call it. If you can deliver this to the docks, then my employer will reward you. And your family's glory will be restored."
Freddy,What is it?
Freddy's contact,The future.
Freddy,Who are you? Why are you doing this?
Captain Dole,Because you are the thread.
Daisy,Hey!
Captain Dole,Quake. I've been looking forward to this.
Daisy,"Huh. Well, sorry... this is just another fight for me."
Mack,Where's Daisy?
Coulson,Dealing with the Chroni-Cops.
Freddy,What is all this?
Deke,We're saving your life. Let's go.
Mack,I'll keep him safe. Meet back at Koenig's.
Freddy's contact,Freddy...
Coulson,I'll be right with you.
Daisy,1930s baseball reference.
Koenig,"We're closed. Go get your medicine somewhere else... Geez! Hey, no, no! No! I warned you once about bleeding on the floor!"
Coulson,She needs help. Our doctor friend's gonna meet us here.
Koenig,"Wait, wait, where's Freddy?"
Daisy,"Wait, they're not back yet?"
Koenig,"Wait, who the hell are you? Hey, no broads while we're talking business."
Daisy,"Wow, you're right. This one really sucks."
Koenig,They're not back. What happened?
Coulson,The new gang. They're after Freddy.
Koenig,"Oh, applesauce. He's a nobody."
Coulson,He's a target. Give me a reason.
Koenig,"They're not after his dad's money. When old man Malick jumped out that window, his debts were paid."
Daisy,What did you just call him?
Coulson,His full name. What is it?
Koenig,Wilfred Malick. Why?
Deke,The cops will be on us any minute.
Mack,"Any idea why they were after you, kid?"
Freddy,"No, none. I-I'm just supposed to make a delivery tonight."
Deke,"Well, if they wanted to stop him, we better make sure they don't."
Mack,Tell us where you need to go.
Daisy,Wilfred Malick. As in father of Gideon Malick? Future head of Hydra in America?
Coulson,"If the Chronicoms kill Malick, then Hydra is stamped out before it ever takes hold and S.H.I.E.L.D. is never formed."
Daisy,"So you're saying, to save S.H.I.E.L.D..."
Coulson,We have to save Hydra.
Daisy,Great.
Enoch,"Oh, dear. Agent May. It is I, Enoch... sentient Chronicom, trusted friend. I am here to help. How could you lose her? You had one job, Enoch. One job..."
