character,line
May,I'd like a word in private with Agent Coulson first.
Fitz,You look upset. Is everything okay?
Simmons,I feel sorry for her.
Fitz,"Yeah, well, should've seen her back on the plane with Ward. Seems the two of them are in love with each other."
Simmons,"Whatever that is, it's not love."
Fitz,"No. Of course not. Hey, thank you for packing the sandwich before I left. It was really delicious."
Simmons,Oh. You're quite welcome. But I just don't understand why Coulson would take Ward on a mission. It's simply too dangerous!
Fitz,"Yeah. For Ward, maybe. I attacked him back on the Quinjet. Hunter had to pull me off him, so..."
Simmons,Really?
Fitz,"Yeah, yeah. Lucky for him. You know, what I should've done is tossed him from the plane."
Simmons,"Yeah, that would've been fitting, but perhaps there's a better way still."
Fitz,Splinter bombs.
Simmons,"Simply find Ward alone, stick one of these on, and poof... no more Ward."
Fitz,"Yeah, that probably would be quite a fitting way for, um... Wait. You're serious."
Simmons,Ward is a threat to every agent working in SHIELD. Isn't it our responsibility to at least arm ourselves against him?
May,What the hell are you thinking?
Coulson,I could ask you the same thing. Since when did you become a high-ranking member of Team Gonzales?
May,Someone had to run the base while you were gone. Having a seat allowed me to keep you safe.
Coulson,I was fine on my own.
May,Seems that's how you operate best.
Coulson,What the hell is that supposed to mean?
May,"That you've been lying to me ever since S.H.I.E.L.D. fell. All those overseas trips you were taking, they were never about recruiting new agents, were they? You want to tell me what Theta Protocol is?"
May,Because you don't trust me.
Coulson,Because you're not the Director of S.H.I.E.L.D.
May,Neither are you! Not anymore.
Coulson,"We've always had our secrets, May. You had a secret line to Fury behind my back."
May,This is personal.
Coulson,This is about Andrew.
May,"He's my ex-husband. And you were working with him, behind my back!"
Coulson,I went to him for counseling. He was the only therapist I could talk to about my alien-writing impulses.
May,You should've told me.
Coulson,"You're right. I should have, and I will apologize to you later, at length. But right now, List has Mike Peterson and who knows how many other enhanced prisoners. Now can we put this behind us and go rescue them? Please?"
Gordon,What part of “no” didn't you understand?
Skye,The part where you won't take me to Lincoln.
Gordon,"I told you, no one enters or leaves Afterlife until we know it's safe."
Skye,"It'll be too late by then. S.H.I.E.L.D. may be wrong about a lot of things, but they never leave a man behind."
Gordon,I'm sorry...
Raina,Don't give up hope just yet. Skye can save Lincoln. I saw her do it.
Skye,Wh... You've seen it?
Gordon,We think Raina's gift may allow her to see things before they happen.
Skye,I thought her gift was spinning really fast to collect gold rings.
Gordon,Tell me what you saw.
Raina,Maybe she's right. What I saw doesn't make much sense. Why would Coulson be working with Ward?
Skye,"C-Coulson and Ward were together back at Cal's office, but I didn't... tell anyone."
Raina,You have to go. You do go.
Skye,Go where?
Raina,Lincoln's in a dark room with two doctors. They're cutting into him. You find him. You're the only one who can save him.
Skye,You have to take me.
Gordon,I promised Jiaying I wouldn't use my gift.
Raina,You need permission to save a friend?
Gordon,"Last time I went back for Lincoln, HYDRA almost captured me. How will this be any different?"
Raina,Because where you take Skye is a long way from HYDRA.
Kara,You're taking this too far.
Ward,It's the only way we can move forward. I'll go help my team while you stay here and reconnect with your past.
Kara,That made sense when it was just calling my mom. This is something else entirely.
Ward,"Listen, you're a S.H.I.E.L.D. agent, Kara."
Kara,"I was a S.H.I.E.L.D. agent, a long time ago, before HYDRA took me, before I met you."
Ward,Being a S.H.I.E.L.D. agent was taken from you. This is your chance to get that part of yourself back. And I'll keep saying it until you believe me. All you have to do is stay strong.
Morse,"If you didn't want me to go, then why did you vote to allow it?"
Gonzales,Because Coulson's only using his own people. Figured it was worth the risk.
Morse,"Those are SHIELD agents going on that mission, Robert."
Gonzales,"I'm aware of that, Agent Morse. We're fighting a war with an enemy that is without honor. Sometimes, we make sacrifices for the greater good."
Simmons,"Excuse me, sir, but I'd like to join the mission."
Coulson,"I appreciate the offer, Agent Simmons, but this is a specialized team. Agent May is there for tactical support, Fitz to disable the defense systems..."
Simmons,"And who's there to look after Mike's injuries? Ward? HYDRA's already removed Mike's eye. God knows what else they've done to him. He'll need a doctor, and preferably one already familiar with Deathlok's anatomical structure."
Coulson,You sure about this?
Simmons,Absolutely. This is something I have to do.
Coulson,Suit up.
Simmons,What was that?
May,"On your knees, now!"
Ward,"May, it wasn't me."
Coulson,Then what the hell was it? Skye.
Skye,"Hey, guys."
Ward,This is great. We finally got the team back together.
Simmons,How are they all? Are you making friends?
Fitz,How did you get the intel about the base?
Simmons,"Can you control your powers, or...?"
Skye,"Yes. Yes, I-I promise I will tell you guys everything. It's a lot. You might not believe me, but just not now."
Simmons,"Well, we're just happy to see you, and you're being so secretive."
Skye,"No, I'm happy to see you, too, but..."
Fitz,"Yeah, we've got a mission to do, not much time, blah, blah, blah, blah, blah."
Skye,"No, Ward is here. I don't want to talk about anything personal in case he's just..."
Ward,Did I hear my name?
Skye,He's like candyman.
Coulson,We should review the op. Ward...
Ward,Mhm-hmm.
Coulson,"... can't believe I'm saying this, bring us up to speed on Bakshi's intel."
Ward,"All right. Bakshi's using old HYDRA text channels to provide us with intel, although m... much of it is, uh... much... All right. Can we just address the elephant on the plane? I know. This is weird. Mistakes were made."
Fitz,By you.
Ward,And people got hurt.
Fitz,By you.
Ward,And I could stand here and explain again how my parents and brother left me vulnerable...
May,"We all had our traumas, Ward. Didn't turn any of us into psychopaths."
Ward,"Well, we all have our own ways of coping, don't we? For example, I was yours."
Coulson,"Watch it, Ward!"
Ward,"Look, I'm just saying we all made mistakes. Coulson handed me over to my abuser, thank you. Skye shot me..."
Simmons,After you killed how many people?
Fitz,"Yeah, and we were a team and a family, and you betrayed us!"
Ward,"I know. It's what I regret the most. Not the lying, the S.H.I.E.L.D. agents I had to put down, and I'm sorry not even dropping you two in the ocean. It's this. My actions destroyed this. I'll regret that forever. ‘Cause there were good times. Right? Before? I mean, for a while there, we were a good team. Weren't we?"
Skye,I'm still happy I shot you.
Fitz,"Yeah, me too."
Simmons,Should've aimed for the face.
May,Yeah.
Coulson,"Guys... I know this is so weird, but we have to come back to the mission. Two teams. Skye, Ward, and Simmons on rescue and medical. Fitz and I will break in to missile defense and gather intel. May's with us for firepower."
Skye,Wait. You're not on rescue?
Coulson,"Let me handle the job assignments. The point is, there's a lot of challenges ahead. We don't want to implode before we even get there. And, Ward, just... no more talking... to people."
Jiaying,"You've been pacing, haven't you?"
Coulson,Why would you assume...
Jiaying,Come with me.
Cal,I shouldn't have come back so hot. I didn't count to 10. I... I am better. I promise. I'm sorry.
Jiaying,"It wasn't right to send you away, certainly not without telling you. Probably not at all."
Cal,"I understand. Actually, you know, I don't. I-I don't understand. Why did you send me away?"
Jiaying,Everything is so dangerous right now. I felt I had to. I...
Cal,"You had that thing you've got... butterflies in the stomach, except in the heart. You were stressed."
Jiaying,"Why don't you stay for now? We can let everything calm down, and then we can figure it out."
Cal,"Thank you, thank you. You know, I-I was pacing a little. I don't want to lie."
Jiaying,It's okay.
Cal,"It really will be the three of us together, just like we wanted."
Jiaying,There are always threats. What can you tell me about her?
Cal,"Raina? She's manipulative, dangerous, deceitful. We had good times. You need to watch her."
Hunter,What are you doing?
Mack,Not everyone is gonna be able to see the mission in real-time... in Coulson's... in the office. So I figure the rest could watch here.
Hunter,If you don't want my help...
Mack,"No, no, no. It's... It's cool. Thanks. I'm sorry, man. For everything. I did what I thought was right. I still do, but I... I never meant for you to get hurt."
Hunter,"I get it. It's the line of work. You had a tough call to make. I maybe wish you'd chained me up somewhere not in a men's restroom, but..."
Mack,I swear I looked for any other place...
Hunter,"The point is, Mack, I forgive you."
Mack,"R-Really? Thanks. Look, I promise you, when everything settles down around here, next round of drinks is on me."
Hunter,A round of drinks? Really?
Mack,Mmm.
Hunter,"You choked me out and kidnapped me. A round of drinks is the first thing in a long, long, long list of things you're gonna do for me."
Mack,Okay... All right.
Hunter,All right?
Mack,Yeah.
Hunter,Yeah?
Mack,Whatever it takes. You talk to Bobbi yet?
Hunter,"No, not yet."
Morse,"It's funny. Don't mind blood, but needles? Not a fan."
Kara,"I'm trying not to look at any of it, but this isn't really about tests, right? This is you guys keeping an eye on me where I can't leave."
Morse,"Better than a cell, I guess. Plus, we want to make sure they didn't mess with you physically. Just..."
Kara,Messed with my head. I know.
Morse,How much do you remember? From before?
Kara,"Pieces, missing some details."
Morse,"You know, you and I actually met a few times. So I'm here for you. If you start remembering, come to me. I'll help you out."
Kara,Thank you. You're the first one here to speak to me like a person.
Morse,"What Whitehall did to you, it's unthinkable."
Kara,"Yeah. But at least one good thing came out of it. I met Grant. No, just wait. He'll get Bakshi to help. You'll see the Grant I do."
Bakshi,I doubt they'll survive.
List,"That's a crushing disappointment, really. No one has made it past this stage of our experiments with alien enhancement. Well, no one other than the twins, of course. And Strucker has them in Sokovia. Oh, it would be so nice if they were not our only viable subjects. Well, perhaps he will prove the answer. He's due in surgery about now."
Man,Dr. List. A cloaked plane is on approach.
Bakshi,Cloaked? But how can you see it?
List,"It's the barren location. We see a blip, even a cloaked one."
Bakshi,It must be S.H.I.E.L.D.
List,Shoot them out of the sky.
Man,"Yes, sir."
May,We've been spotted. It's time.
May,I've got visuals on the target. Buckle in.
May,They've locked on.
Weaver,Satellite confirms that SHIELD 616 has been hit.
Morse,Any contact from Coulson's team?
Weaver,I'm afraid not.
Gonzales,Sit tight. This was always the plan.
Coulson,I'm starting to think this wasn't a very good plan! Is there anything you can do about the drop?!
May,Not if we want HYDRA to believe we're debris!
Coulson,I'm really starting to wish I hadn't eaten that hot pocket earlier.
May,Hold on!
Weaver,SHIELD 218 has eased its decent and is making preparations to land.
Gonzales,That was the easy part.
May,Clear.
Bakshi,I was being followed.
Ward,"Calm your mind, Bakshi. Your compliance will be rewarded."
Bakshi,"It's good to see you again, Sir. Where's Kara?"
Ward,Exactly where she needs to be. Is List still here?
Bakshi,"Yes, sir. In the lab, along with the other prisoners."
Ward,And the mainframe room?
Bakshi,"Down the hall, to the left."
Coulson,Everyone clear on their team's objective?
Bakshi,"If it's agreeable, I'd prefer to join Agent Ward's team."
Coulson,Is that gonna be a problem?
Skye,Hardly.
Coulson,"Remember, just 15 minutes till Gonzales' jets arrive. Move."
Fitz,"Be careful, Jemma."
Man,Dr.List!
List,Get me out of here!
Ward,"Just like old times, huh?"
Skye,Not exactly.
Ward,So that's what happened in Puerto Rico. The least you can do is thank me.
Skye,How about I just don't try to kill you again?
Mike,It's not as bad as it looks.
Simmons,Really?
Mike,No. It's pretty bad.
Skye,There's another guy in here. He had electrical powers.
Mike,Lincoln?
Skye,Yeah.
Mike,They moved him just before you showed. You need to hurry. The guy's in pretty bad shape.
Simmons,We're coming in.
Coulson,You're up.
Simmons,Don't just stand there like an idiot. Go and find something we can carry him out on.
Mike,Surprised you'd sign up for any mission with Ward involved.
Simmons,"I saw an opportunity to do the right thing, so I took it."
Skye,"Lincoln. Lincoln, wake up."
Skye,Raina was right.
Bakshi,"Sir, watch out!"
Simmons,Aah!
Bakshi,Aah!
Ward,We're on the same team. What were you thinking?
Simmons,That I made you a promise.
Ward,What? That you would kill me? I thought we moved past that.
Simmons,"Go on. Get it over with, you monster."
Ward,"You really have changed, Simmons. I'm disappointed in you."
Fitz,"Okay, missile defenses are almost down."
May,Good. Where's Coulson?
Weaver,S.H.I.E.L.D. jets are five minutes from the target.
Gonzales,Have them await my command.
Mack,Any word from Coulson's team?
Weaver,Not yet.
Morse,"Get out of there, Phil."
May,"Hey, need to move."
Coulson,Just one minute.
May,"Come on, Phil, this wasn't the plan. Or was it? Either come with me now, or you're next."
Coulson,Okay. After you.
Simmons,Is he okay?
Skye,Where are Ward and Bakshi?
Simmons,They're not coming with us.
Skye,Okay. Come on. We don't have much time.
May,This is SHIELD 218. We have the prisoners and are leaving HYDRA airspace.
Mack,Whew.
Gonzales,"Well done, Coulson. Agent Weaver, have our jets fire when ready."
Simmons,Be careful!
Coulson,Hello?
Ward,Sounds like you made it out okay.
