character,line
Elena,Melinda May was “sweet?” Is there a different meaning for that word?
Davis,"She said I looked like I was having trouble, couldn't argue with that, and I had to go rest. And yeah, now that I hear it out loud, she usually is more... gruff."
Daisy,"So you lost time, too?"
Deke,Piper! Hey.
Piper,That's me.
Deke,"Listen, I just wanted to pick your brain about something."
Piper,I'm actually...
Deke,How do you know if someone likes being around you? It's for... an app.
Piper,I wouldn't really know.
Deke,"Like, you saw me and Fitz chatting it up earlier. Would you say that's a good example of a grandfather who really enjoys his grandson's company and doesn't hate him this time?"
Piper,Grandfather. I guess so.
Deke,"Yeah. That's... That's what I think, too, so... Wait, is that a Shrike crystal?"
Piper,This is just something we have...
Deke,Those are really dangerous. I don't know if you should be handling that.
Davis,Ask Jaco the Giant. He was there.
Elena,He went up in flames with the ship.
Davis,He did?
Davis,"No, no, no. We were chasing that, uh, alien woman, um..."
Daisy,Izel.
Davis,"Right. Right. I chased her into this room, got a glimpse of her... but... That's all I got."
Deke,"You probably don't know because you were in space, but that can turn you into a zombie. I-I can... I can take it back for you."
Piper,I really wish you hadn't noticed it.
Piper,Whoa. Something is very wrong.
Deke,You okay? You don't look so great.
Piper,"I, uh... I might b-be missing some lucidity at the moment."
Deke,"Well, you're not the only one. They say that's been going around today. You should take care of yourself. Go rest."
Piper,Okay.
Elena,Mack. May didn't shoot Sarge.
Daisy,It was Izel.
Mack,How is that possible?
Deke,Open door.
Julian,Mr. Shaw. You need something?
Mack,"What do you mean, “could be anyone?”"
Elena,"She's taking people over, possessing them."
Mack,So she wasn't on that ship.
Daisy,She was in Davis and then she jumped into May and now who knows.
Davis,It would explain why people are losing time. I did.
Deke,There seems to be a malfunction with the door. It won't open.
Julian,Not a malfunction. You don't have clearance here. It's top-level only. Keeps out people who have a... history of stealing S.H.I.E.I.D. tech for profit. Sir.
Deke,"Top-level, such as yourself?"
Julian,Do I look like the Director to you?
Deke,You don't. But I've seen a few people who do.
Elena,"Look, Mack, I know it sounds crazy, but if you just..."
Daisy,What are you doing?
Mack,I'm locking down the Lighthouse. I'm locking her in.
May,Thanks for springing me.
Mack,Don't thank me yet. We still have a body-snatching alien on the loose.
May,Of course we do.
Davis,"Lighthouse perimeter secured. All entry points locked down. Floor access limited. Snug as a bug, sir."
Daisy,I got a 20 on all our agents in River's End and sent encrypted messages to shelter-in-place.
Elena,Working on a head count inside the Lighthouse.
Mack,"All right, good. Now, how do we find her?"
Daisy,Do we know what she wants?
Davis,She shot Sarge. Maybe she just wanted him.
